time,close,regime,rsi,macd_hist,macd_hist_prev,adx,ema_spread_pct,atr_pct,vol_ratio,bb_width,bb_squeeze,ema_bull,ema_bear,ema_bull_4h,ema_bear_4h,adx_4h,label_long,label_short,forward_return_pct,forward_bars_used
2023-06-04 00:00:00+00:00,27061.38,ranging,46.80634437853838,8.353784265533676,14.478611453576455,15.402473248042579,0.021922829683591303,0.9266928609632473,0.41103324994443874,0.023501269037000064,1.0,0.0,1.0,0.0,1.0,15.402473248042579,0,0,-5.2894,8
2023-06-04 08:00:00+00:00,27198.55,ranging,51.90350345195997,13.955025181749061,10.062894375894736,14.078099200622903,0.0043727205790870015,0.8615038176919801,0.6206901290973912,0.021629242642988992,1.0,0.0,1.0,0.0,1.0,14.078099200622903,0,1,-5.3963,7
2023-06-04 16:00:00+00:00,27213.11,ranging,52.47157306769922,16.727401413845357,14.66232785664905,12.356278416596954,0.016983313538828967,0.7936238320832085,0.4688809014967943,0.01901228116007447,1.0,0.0,0.0,1.0,0.0,12.356278416596954,0,1,-5.6093,5
2023-06-05 00:00:00+00:00,26843.58,ranging,39.098799992285024,-10.236843601439801,11.072549955438934,12.035825314379833,0.05528210827196833,0.8853778484020103,1.566545985475244,0.0178971808247629,1.0,0.0,1.0,0.0,1.0,12.035825314379833,0,1,0.8812,3
2023-06-05 08:00:00+00:00,26773.39,ranging,37.01016575250333,-34.359644827965184,-23.750285435627596,11.442499194281275,0.17613774643168137,0.8437520590985335,1.154684350575183,0.02067381264180363,1.0,0.0,1.0,0.0,1.0,11.442499194281275,0,1,0.5065,1
2023-06-05 16:00:00+00:00,25629.99,ranging,18.744796390741012,-140.24522266598547,-87.77762511520501,16.586968805109674,0.6822886941647787,1.1628864206444554,4.8356865859493725,0.06282788894742469,0.0,0.0,1.0,0.0,1.0,16.586968805109674,1,0,4.9401,6
2023-06-06 00:00:00+00:00,25730.83,ranging,22.564494109545155,-160.5702294313391,-158.68579977491555,22.01347999663826,1.0761858182665445,1.1441257233234683,1.0343730179030324,0.08387957571405424,0.0,0.0,1.0,0.0,1.0,22.01347999663826,1,0,2.921,4
2023-06-06 08:00:00+00:00,25686.64,trending_bear,22.00716915988333,-139.54611299704027,-152.32312025934039,26.583213393342668,1.3739277984882932,1.0615340166278608,0.8258839053291012,0.09632406899906676,0.0,0.0,1.0,0.0,1.0,26.583213393342668,1,0,2.5598,2
2023-06-06 16:00:00+00:00,27080.13,trending_bear,58.90937764589036,0.6666998202928198,-97.78705007480846,26.074090884973234,1.1473233262954268,1.365887189440602,2.9148547536422,0.09670810458828055,0.0,0.0,1.0,0.0,1.0,26.074090884973234,0,1,-2.3934,10
2023-06-07 00:00:00+00:00,26909.01,ranging,54.437835177853636,98.41627034096524,74.35002457609238,24.84209318319427,0.8450452569862031,1.486015629428593,1.3565534820777414,0.09525751585535353,0.0,0.0,1.0,0.0,1.0,24.84209318319427,0,1,-1.3717,10
2023-06-07 08:00:00+00:00,26896.14,ranging,54.01930554640682,108.94679086909198,103.16719611623964,22.48677928113253,0.6808274887949819,1.5015009046370758,1.362758220276738,0.09340027099483353,0.0,0.0,1.0,0.0,1.0,22.48677928113253,0,1,-1.5335,10
2023-06-07 16:00:00+00:00,26482.42,ranging,46.94257666434678,57.36409952115082,73.5368391801187,20.174690131993366,0.724647745540848,1.5737351484784143,0.770406863230665,0.0888620104142307,0.0,0.0,1.0,0.0,1.0,20.174690131993366,1,0,0.4825,10
2023-06-08 00:00:00+00:00,26344.17,ranging,44.75504353941697,22.768525252499984,36.353530166194105,18.777235082353045,0.7746644700404933,1.5272856489612174,0.5075306849778487,0.08196603437723793,0.0,0.0,1.0,0.0,1.0,18.777235082353045,0,0,0.2391,10
2023-06-08 08:00:00+00:00,26432.0,ranging,46.61781441504931,18.44108638016347,20.60468685529139,17.2046160486486,0.7581800203784966,1.408166604436701,0.32123035083178886,0.07677721517787756,1.0,0.0,1.0,0.0,1.0,17.2046160486486,0,1,-0.4121,10
2023-06-08 16:00:00+00:00,26539.9,ranging,48.90346540440222,33.9189883035575,35.64557058451419,15.850966141396295,0.6607220997091707,1.4223481240051234,0.5312420772467026,0.07503147140376544,1.0,0.0,1.0,0.0,1.0,15.850966141396295,0,1,-3.0464,10
2023-06-09 00:00:00+00:00,26483.7,ranging,47.757944475932106,24.741699595951133,29.305725955820236,14.467340757560507,0.6342967575106397,1.3576820623112442,0.6209036318887953,0.06893044140207998,1.0,0.0,1.0,0.0,1.0,14.467340757560507,0,1,-2.7704,10
2023-06-09 08:00:00+00:00,26610.19,ranging,50.90843091674126,27.231539060573567,21.96386310125601,12.895433465045569,0.5758738368969756,1.2550388398633059,0.5846754270116414,0.05874317646599725,1.0,0.0,1.0,0.0,1.0,12.895433465045569,0,1,-3.3171,5
2023-06-09 16:00:00+00:00,26407.15,ranging,45.96230947994096,12.545090301054863,21.27616735887493,11.80367163989353,0.5759473741142934,1.21309907981748,0.5243485002731864,0.04220455562833793,1.0,0.0,1.0,0.0,1.0,11.80367163989353,0,1,-2.3141,6
2023-06-10 00:00:00+00:00,26323.07,ranging,44.122017345249475,0.9009575236185654,11.49399206738289,10.753718110405533,0.5842959204112289,1.1479423118407057,0.7357561521713873,0.03541225040831753,1.0,0.0,1.0,0.0,1.0,10.753718110405533,0,1,-1.11,4
2023-06-10 08:00:00+00:00,25731.4,ranging,34.42099293846904,-70.56006657090859,-48.12857536382879,14.553456923759146,0.8791620014292323,1.2951544363731522,0.97134676183398,0.04431129747699666,1.0,0.0,1.0,0.0,1.0,14.553456923759146,0,0,0.2328,10
2023-06-10 16:00:00+00:00,25750.0,ranging,36.482615142907115,-83.45877847817414,-86.65659293141407,16.00099682715758,1.0788673494503667,1.3775565940225027,1.9955132734111563,0.050431505322369535,1.0,0.0,1.0,0.0,1.0,16.00099682715758,1,0,0.9275,10
2023-06-11 00:00:00+00:00,25727.51,ranging,37.05513507520748,-63.88434208215551,-70.05895201391382,15.550991328747235,1.1810323815855364,1.3009160685762542,0.6252528879424606,0.05568773143638422,1.0,0.0,1.0,0.0,1.0,15.550991328747235,1,0,0.3759,10
2023-06-11 08:00:00+00:00,25796.06,ranging,39.26743527129242,-40.29085151923158,-54.27840732483429,15.510049409047362,1.2417284123878611,1.210948645310465,0.5792465549710747,0.059776733694585436,0.0,0.0,1.0,0.0,1.0,15.510049409047362,1,0,1.0381,10
2023-06-11 16:00:00+00:00,26030.89,ranging,47.02400169517809,-3.2043302187058202,-30.543790628111623,14.646176593592694,1.2087120088125958,1.169853640569489,1.2238932328103522,0.06022912939566353,0.0,0.0,1.0,0.0,1.0,14.646176593592694,1,0,0.6182,10
2023-06-12 00:00:00+00:00,25791.29,ranging,41.39305742799356,9.660410152993279,9.174324739601417,13.192807969882953,1.2053552484882604,1.254931454890174,1.0071644740922332,0.05539370659608783,0.0,0.0,1.0,0.0,1.0,13.192807969882953,1,0,0.4325,10
2023-06-12 08:00:00+00:00,25988.83,ranging,47.56520484670175,26.360754883259347,11.95915197775571,12.18572663895296,1.1489647279173525,1.2047989744015875,0.8709262361811619,0.051090644219046334,1.0,0.0,1.0,0.0,1.0,12.18572663895296,0,0,-0.0145,10
2023-06-12 16:00:00+00:00,25824.23,ranging,43.44163219503841,24.725824249259688,25.193786108983204,11.237049424452946,1.1357353955536027,1.1988972669119362,0.7660300023998697,0.042289404066594094,1.0,0.0,1.0,0.0,1.0,11.237049424452946,1,0,0.5866,10
2023-06-13 00:00:00+00:00,26063.85,ranging,50.98055366586315,43.117578001118886,29.856367688741614,10.90107425802726,1.027717500664394,1.1595746817755568,0.9923477065296072,0.03301444883619916,1.0,0.0,1.0,0.0,1.0,10.90107425802726,0,1,-0.7261,10
2023-06-13 08:00:00+00:00,26191.81,ranging,54.784074063783144,62.37384876122458,51.19881788583652,11.915952396753394,0.8763235475720391,1.0929738280046273,1.0587337985625505,0.023342188812437287,1.0,0.0,1.0,0.0,1.0,11.915952396753394,0,1,-4.3008,9
2023-06-13 16:00:00+00:00,25902.84,ranging,46.865126619944796,33.511646341898654,39.65010576433566,10.544404833496781,0.8831536506182226,1.203353731938472,0.7469885233726362,0.02200391258905367,1.0,0.0,1.0,0.0,1.0,10.544404833496781,0,1,-3.4277,7
2023-06-14 00:00:00+00:00,25985.07,ranging,49.26788119627082,31.735580989119853,30.87337131455324,9.546722644495322,0.8154138092368663,1.1125759204060903,0.5983882463750603,0.020019457632589617,1.0,0.0,1.0,0.0,1.0,9.546722644495322,0,1,-2.038,5
2023-06-14 08:00:00+00:00,25975.71,ranging,49.244396148256186,26.553262481485305,25.856609785105874,8.34739695922525,0.7640329374844678,1.042000230073512,0.5890733590000693,0.019112325445787406,1.0,0.0,1.0,0.0,1.0,8.34739695922525,0,1,-1.5937,3
2023-06-14 16:00:00+00:00,25874.59,ranging,46.06724826267893,19.34731954144158,27.001756313156008,8.082312545320214,0.7222655617517395,1.0376350140842532,1.522988047222477,0.01779398868840455,1.0,0.0,1.0,0.0,1.0,8.082312545320214,0,1,-1.5462,1
2023-06-15 00:00:00+00:00,25065.35,ranging,29.591504929565353,-68.19987050835809,-33.478265241038144,13.265289902478553,1.0472502351598207,1.2541419412275807,0.6741049096725812,0.04285854292776103,0.0,0.0,1.0,0.0,1.0,13.265289902478553,1,0,5.2546,10
2023-06-15 08:00:00+00:00,25014.97,ranging,29.56756826172921,-97.13127003459851,-90.76651017265482,18.4211693533724,1.3025393282199549,1.207970673978123,1.3499386806597227,0.058873822739619226,0.0,0.0,1.0,0.0,1.0,18.4211693533724,1,0,4.9858,8
2023-06-15 16:00:00+00:00,25455.49,ranging,44.675032195156376,-60.75625699881732,-98.28641692216596,20.41409676273399,1.3577160819230731,1.2377902383618749,1.3890837655922088,0.06501540698379601,0.0,0.0,1.0,0.0,1.0,20.41409676273399,1,0,4.1338,6
2023-06-16 00:00:00+00:00,25561.74,ranging,47.423787046618365,0.7126268112580192,-23.306092626999174,18.601032861833648,1.246874613736065,1.249079427521365,0.5532075242071239,0.06485245339510425,0.0,0.0,1.0,0.0,1.0,18.601032861833648,1,0,3.5739,7
2023-06-16 08:00:00+00:00,25474.51,ranging,45.26207008206174,22.101298177113733,15.819139911923514,16.916601289768305,1.1848429924877215,1.1662894340253738,0.723267011770104,0.0628855866397361,0.0,0.0,1.0,0.0,1.0,16.916601289768305,1,0,4.2157,2
2023-06-16 16:00:00+00:00,26382.43,ranging,64.58159246684559,100.61329778820397,49.78678745532895,16.60936600804524,0.8312979493653037,1.3537647165420543,2.5426120907126593,0.06386725956214072,0.0,0.0,1.0,0.0,1.0,16.60936600804524,1,0,0.4456,10
2023-06-17 00:00:00+00:00,26262.16,ranging,61.23870989022422,131.04324792868724,126.04575172126901,15.308631791171829,0.518012579883293,1.2692837172202118,0.460758268840711,0.07133672808214898,0.0,0.0,1.0,0.0,1.0,15.308631791171829,1,0,1.4768,10
2023-06-17 08:00:00+00:00,26507.76,ranging,64.0755085942342,147.45105285576244,149.10832468254145,16.23082715975998,0.17135279709233853,1.2823894601954229,0.5838096225067804,0.0822245682312034,0.0,0.0,1.0,0.0,1.0,16.23082715975998,0,1,-0.3938,10
