time,close,atr,regime,regime_ranging,regime_trending_bull,regime_trending_bear,regime_high_volatility,rsi,macd_hist,macd_hist_prev,adx,ema_spread_pct,atr_pct,vol_ratio,bb_width,bb_squeeze,ema_bull,ema_bear,ema_bull_4h,ema_bear_4h,adx_4h,funding_rate_8h,funding_rate_24h_sum,funding_rate_3d_sum,funding_zscore,funding_extreme_long,funding_extreme_short,volume_delta,buy_ratio,buy_ratio_ma10,buy_ratio_zscore,cum_delta_3bar,delta_ma,delta_price_agree,delta_price_diverge,funding_reversal_long,funding_reversal_short,label_volatile,direction_if_volatile,max_excursion_pct,vol_magnitude
2023-05-07 12:00:00+00:00,22.46,0.42426579354559474,ranging,1,0,0,0,55.30290932669265,-0.0032991080084771897,-0.03158044418106012,14.823345836809839,0.19129389132665034,1.8889839427675632,1.0654066713355486,0.07017935596922283,0.0,0.0,0.0,0.0,1.0,14.823345836809839,-2.12e-05,3.969e-05,0.00057192,-1.870888686498991,0.0,0.0,169348.0,0.5240209383921965,0.4999245382489364,1.6005560453943242,268898.0,43369.2,1.0,0.0,0.0,0.0,1,-1,7.6135,2.2392
2023-05-07 16:00:00+00:00,22.44,0.42396109400662385,ranging,1,0,0,0,54.88404328110948,0.013196117756942113,-0.0032991080084771897,15.15541547085428,0.11788809358935287,1.889309688086559,1.4491562179549147,0.07093373454415967,0.0,0.0,0.0,0.0,1.0,15.15541547085428,-2.12e-05,3.969e-05,0.00057192,-1.870888686498991,0.0,0.0,59794.0,0.5059074379538218,0.5002709679544077,0.5780778826594734,333917.0,62528.0,0.0,1.0,0.0,0.0,1,-1,10.8734,3.1974
2023-05-07 20:00:00+00:00,21.66,0.46082101586329366,ranging,1,0,0,0,41.638459089525234,-0.02709217026072862,0.013196117756942113,14.589987166147626,0.25715828178107936,2.1275208488610047,1.9428648296730344,0.07263471998522639,0.0,0.0,0.0,0.0,1.0,14.589987166147626,6.249e-05,7.777000000000001e-05,0.00053441,0.0377378252004085,0.0,0.0,-268371.0,0.4712728795456428,0.496892783444959,-1.3913315683580432,-39229.0,12064.2,1.0,0.0,0.0,0.0,1,-1,7.6639,2.0013
2023-05-08 00:00:00+00:00,21.3,0.5036195147302012,ranging,1,0,0,0,37.17869631867345,-0.07399411866742217,-0.02709217026072862,15.555471792895865,0.4745720974401818,2.3644108672779396,2.139677178663909,0.07920239144041433,0.0,0.0,0.0,0.0,1.0,15.555471792895865,0.0001,0.00014129,0.00053441,0.8973810377109307,0.0,0.0,-448177.0,0.4695261018049061,0.4941286429451509,-1.6017921166487274,-656754.0,-76526.2,1.0,0.0,0.0,0.0,1,-1,6.1033,1.4341
2023-05-08 04:00:00+00:00,21.22,0.5047895493923297,ranging,1,0,0,0,36.249533755877216,-0.10454511020792032,-0.07399411866742217,16.45199323201923,0.6816165155520698,2.3788385928007996,1.008171630411015,0.08641479831686041,0.0,0.0,0.0,0.0,1.0,16.45199323201923,0.0001,0.00014129,0.00053441,0.8973810377109307,0.0,0.0,-141008.0,0.4819815307111857,0.4956516210666438,-0.8648191963324731,-857556.0,-125682.8,1.0,0.0,0.0,0.0,1,-1,5.7493,1.3427
2023-05-08 08:00:00+00:00,21.26,0.4880188672928775,ranging,1,0,0,0,37.09604010456365,-0.11534970618411175,-0.10454511020792032,17.284477425490927,0.8453415255013178,2.2954791500135348,1.140686152665611,0.09306197870878506,0.0,0.0,0.0,0.0,1.0,17.284477425490927,0.0001,0.00014129,0.00053441,0.8973810377109307,0.0,0.0,-16.0,0.4999979733700829,0.4956518220548114,0.1772055422354934,-589201.0,-159555.6,0.0,1.0,0.0,0.0,1,-1,5.9266,1.4344
2023-05-08 12:00:00+00:00,21.16,0.47601751962910055,ranging,1,0,0,0,35.8156440947944,-0.12188281681826216,-0.11534970618411175,17.857457995612478,1.0167557373714704,2.2496102061866754,1.1745081975243106,0.1000065335831391,0.0,0.0,0.0,0.0,1.0,17.857457995612478,-7.742e-05,8.507000000000001e-05,0.0004247599999999,-2.660801872648789,0.0,0.0,-38739.0,0.4958551361581192,0.4965726591304761,-0.0778321227513958,-179763.0,-179262.2,1.0,0.0,0.0,1.0,1,-1,5.482,1.3538
2023-05-08 16:00:00+00:00,20.39,0.5277305539413076,ranging,1,0,0,0,27.84577086755562,-0.1678762059014886,-0.12188281681826216,19.801410597901636,1.413802383311455,2.588183197358056,2.52526890543772,0.12132341073726068,0.0,0.0,0.0,0.0,1.0,19.801410597901636,-7.742e-05,8.507000000000001e-05,0.0004247599999999,-2.660801872648789,0.0,0.0,-633722.0,0.4657999427086627,0.4935187749759662,-1.8370688326092304,-672477.0,-252332.4,1.0,0.0,0.0,1.0,0,1,2.9917,0.6422
2023-05-08 20:00:00+00:00,20.62,0.520749800088357,ranging,1,0,0,0,32.66566000765986,-0.17199119593897136,-0.1678762059014886,21.606509442884423,1.638612851023536,2.5254597482461545,0.8729287060885474,0.13280602033641856,0.0,0.0,0.0,0.0,1.0,21.606509442884423,2.595e-05,4.8530000000000005e-05,0.00035071,-0.5381665168058317,0.0,0.0,7340.0,0.5012162184553695,0.4938480028714414,0.327450513408869,-665121.0,-161229.0,1.0,0.0,0.0,0.0,0,1,1.8429,0.4054
2023-05-09 00:00:00+00:00,20.62,0.5042676715106172,ranging,1,0,0,0,32.66566000765986,-0.16392796214880956,-0.17199119593897136,23.13615956419324,1.8416248354067226,2.4455270199350982,0.6095436981523904,0.13632555129378543,0.0,0.0,0.0,0.0,1.0,23.13615956419324,2.595e-05,4.8530000000000005e-05,0.00035071,-0.5381665168058317,0.0,0.0,-20216.0,0.4956535835575771,0.4911231742657563,-0.0231441106345239,-646598.0,-137070.6,1.0,0.0,0.0,0.0,0,1,1.8429,0.4186
2023-05-09 04:00:00+00:00,20.69,0.4903914092598588,ranging,1,0,0,0,34.21672613011336,-0.14381348018183493,-0.16392796214880956,24.676827190604126,1.9854627042132773,2.370185641661956,0.5524749317220139,0.13633198095623764,0.0,0.0,0.0,0.0,1.0,24.676827190604126,-0.00019637,-0.00024784,5.433999999999997e-05,-3.5882131663550374,0.0,0.0,-16432.0,0.4964792142511259,0.4883690018516494,0.0146213105430596,-29308.0,-140353.8,0.0,1.0,0.0,1.0,0,1,1.4983,0.3512
2023-05-09 08:00:00+00:00,20.81,0.47679202288415445,ranging,1,0,0,0,36.90015380728846,-0.11368128050872989,-0.14381348018183493,25.819625085185056,2.0640354678866535,2.2911678177998773,0.6050197075470016,0.13349410270090814,0.0,0.0,0.0,0.0,1.0,25.819625085185056,-5.327e-05,-0.00022369,-9.893000000000004e-05,-1.3458762019052173,0.0,0.0,-43705.0,0.4911671489484855,0.4868949729511157,-0.2799356354845607,-80353.0,-141347.0,0.0,1.0,0.0,0.0,0,-1,1.9702,0.4777
2023-05-09 12:00:00+00:00,20.55,0.47916402124957214,ranging,1,0,0,0,33.693194928561354,-0.10284135876790201,-0.11368128050872989,26.28252701498768,2.2324677384193445,2.3316984002412267,1.028443967924452,0.1322891951881499,0.0,0.0,0.0,0.0,1.0,26.28252701498768,-5.327e-05,-0.00022369,-9.893000000000004e-05,-1.3458762019052173,0.0,0.0,-165172.0,0.4816485995463369,0.4879325449511851,-0.8902977250585266,-225309.0,-47637.0,1.0,0.0,0.0,0.0,0,1,3.6983,0.8812
2023-05-09 16:00:00+00:00,20.62,0.47708087687460293,ranging,1,0,0,0,35.322958975645165,-0.0833674843721367,-0.10284135876790201,26.85490621841435,2.3208555066626713,2.3136802952211584,0.7555526912582634,0.1265680660795157,0.0,0.0,0.0,0.0,1.0,26.85490621841435,-5.678e-05,-0.0003064199999999,-0.00018012,-1.2991713043689916,0.0,0.0,-5440.0,0.4992446848864222,0.4909044032593367,0.2176752525714172,-214317.0,-50193.0,0.0,1.0,0.0,0.0,1,-1,4.2677,1.0248
2023-05-09 20:00:00+00:00,20.65,0.46514652852641697,ranging,1,0,0,0,36.048439362459824,-0.06186556358690648,-0.0833674843721367,27.38640119302483,2.3839901890178874,2.2525255618712685,0.5116826094501509,0.1290030255651174,0.0,0.0,0.0,0.0,1.0,27.38640119302483,-5.678e-05,-0.0003064199999999,-0.00018012,-1.2991713043689916,0.0,0.0,-26914.0,0.4930509510855533,0.4920113452967735,-0.1594533533046008,-197526.0,-51532.6,0.0,1.0,0.0,0.0,1,-1,4.4068,1.0869
2023-05-10 00:00:00+00:00,20.7,0.45120749077453,ranging,1,0,0,0,37.31056708879543,-0.038802311422469704,-0.06186556358690648,27.36283773684845,2.413490586792673,2.179746332244106,0.6664261938124099,0.12840112188033792,0.0,0.0,0.0,0.0,1.0,27.36283773684845,-5.678e-05,-0.0003064199999999,-0.00018012,-1.2991713043689916,0.0,0.0,34890.0,0.5082102231279326,0.4928325702725585,0.7500900528289596,2536.0,-41268.2,1.0,0.0,0.0,0.0,1,-1,4.6377,1.182
2023-05-10 04:00:00+00:00,20.54,0.4396926700049206,ranging,1,0,0,0,34.93458885246107,-0.029282731871308754,-0.038802311422469704,27.49742878026326,2.4977349563888,2.140665384639341,0.6179548200861132,0.12872146318246688,0.0,0.0,0.0,0.0,1.0,27.49742878026326,-4.287e-05,-0.00015292,-0.00025947,-1.0337690171640763,0.0,0.0,-64921.0,0.4831451514498529,0.4915615718017318,-0.8530373703768759,-56945.0,-45511.4,1.0,0.0,0.0,0.0,1,-1,3.8948,1.0108
2023-05-10 08:00:00+00:00,20.75,0.42828605071885495,ranging,1,0,0,0,40.30755349427761,-0.005071819138285583,-0.029282731871308754,27.72253664559514,2.462838626886317,2.0640291600908673,0.5308438325637408,0.1264421519063011,0.0,0.0,0.0,0.0,1.0,27.72253664559514,-4.287e-05,-0.00015292,-0.00025947,-1.0337690171640763,0.0,0.0,8621.0,0.5019943858304913,0.4951810161139147,0.4024147719950969,-21410.0,-10752.8,1.0,0.0,0.0,0.0,1,-1,4.8675,1.3101
2023-05-10 12:00:00+00:00,21.09,0.4455513328103652,ranging,1,0,0,0,47.820465620816414,0.03538601656064605,-0.005071819138285583,26.15761630536281,2.315542391255996,2.112618932244501,2.0218376851559796,0.1198776291912848,0.0,0.0,0.0,0.0,1.0,26.15761630536281,2.809e-05,-7.156e-05,-0.00021018,-0.0100673363325294,0.0,0.0,-42081.0,0.4971224671577229,0.49477164098415,0.1213962368416366,-98381.0,-18081.0,0.0,1.0,0.0,0.0,1,-1,6.4011,1.6833
2023-05-10 16:00:00+00:00,20.96,0.5172976661810537,ranging,1,0,0,0,45.464285852207574,0.053831288334759364,0.03538601656064605,26.39262478977401,2.261841334936503,2.4680232165126608,2.9020764044523277,0.11125095654138377,1.0,0.0,0.0,0.0,1.0,26.39262478977401,-2.9e-07,-1.507e-05,-0.00027296,-0.3722151569283159,0.0,0.0,-281960.0,0.4845581954929384,0.4936621021776862,-0.6872917468129157,-315420.0,-69090.2,1.0,0.0,0.0,0.0,1,-1,6.0592,1.3639
2023-05-10 20:00:00+00:00,20.91,0.5110621185966927,ranging,1,0,0,0,44.554995954423845,0.062495300579612945,0.053831288334759364,26.36755839529635,2.212871033850034,2.4441038670334416,1.0246744707674478,0.09114989112591236,1.0,0.0,0.0,0.0,1.0,26.36755839529635,-2.9e-07,-1.507e-05,-0.00027296,-0.3722151569283159,0.0,0.0,-15871.0,0.4980707033551114,0.4938212510880848,0.2856571287150002,-339912.0,-79242.4,1.0,0.0,0.0,0.0,1,-1,5.8345,1.3262
2023-05-11 00:00:00+00:00,20.55,0.5038433958397861,ranging,1,0,0,0,38.57316128558363,0.04464851179254198,0.062495300579612945,26.84149371131903,2.2932700594047772,2.451792680485577,0.49598792912738593,0.06345263976986085,1.0,0.0,0.0,0.0,1.0,26.84149371131903,-2.9e-07,-1.507e-05,-0.00027296,-0.3722151569283159,0.0,0.0,-115344.0,0.4808873249612093,0.4927932686893571,-0.8741673959897728,-413175.0,-89327.0,1.0,0.0,0.0,0.0,0,-1,4.1849,0.9483
2023-05-11 04:00:00+00:00,20.6,0.479997438994087,ranging,1,0,0,0,39.78240432211245,0.03718430385226329,0.04464851179254198,27.28157650476866,2.301665303419308,2.3300846553111016,0.2818057357096434,0.052842069165546256,1.0,0.0,0.0,0.0,1.0,27.28157650476866,7.952e-05,0.00010732,-0.00029344,0.7992076726275308,0.0,0.0,41709.0,0.510215938421716,0.495650002576895,1.1614831853729346,-89506.0,-82709.4,1.0,0.0,0.0,0.0,1,-1,4.4175,1.0532
2023-05-11 08:00:00+00:00,20.49,0.4692833362087952,ranging,1,0,0,0,38.00961836366288,0.026323405796068122,0.03718430385226329,28.014850266534754,2.347656297934019,2.2903042274709384,0.5187177262865544,0.04936356378891094,1.0,0.0,0.0,0.0,1.0,28.014850266534754,2.605e-05,0.00010528,-0.00018997,0.0134540598396253,0.0,0.0,-58419.0,0.4891948289657524,0.4946450169848281,-0.2798979665263656,-132054.0,-85977.0,1.0,0.0,0.0,0.0,0,-1,3.9043,0.9471
2023-05-11 12:00:00+00:00,20.17,0.49719166933673864,ranging,1,0,0,0,33.35326804858257,0.0004411686347350896,0.026323405796068122,29.23029674802915,2.4945771375654573,2.465005797405744,1.9795387019934219,0.05103757266039627,1.0,0.0,0.0,0.0,1.0,29.23029674802915,2.605e-05,0.00010528,-0.00018997,0.0134540598396253,0.0,0.0,-48441.0,0.4966628514835606,0.4950062070246288,0.1805331499291175,-65151.0,-39273.2,1.0,0.0,0.0,0.0,0,1,2.8756,0.6481
2023-05-11 16:00:00+00:00,20.0,0.4981065500984,ranging,1,0,0,0,31.168752292951847,-0.02392771916554598,0.0004411686347350896,30.602357587600345,2.6501527961520033,2.490532750492,1.829863025149594,0.05333706011946445,1.0,0.0,0.0,0.0,1.0,30.602357587600345,2.605e-05,0.00010528,-0.00018997,0.0134540598396253,0.0,0.0,-182524.0,0.4842729871122659,0.4926124834230621,-0.6937257925333727,-289384.0,-72603.8,1.0,0.0,0.0,0.0,0,1,3.75,0.8365
2023-05-11 20:00:00+00:00,20.17,0.487527510805657,ranging,1,0,0,0,35.70384796407611,-0.024318069728537228,-0.02392771916554598,31.518121672818133,2.6866065478540957,2.417092269735533,0.46665683393919755,0.051736889558827596,1.0,0.0,0.0,0.0,1.0,31.518121672818133,2.286e-05,0.00012843,-0.00019306,0.0045171411015243,0.0,0.0,-15193.0,0.4969554338682081,0.4939935116648977,0.2152374754835447,-246158.0,-52573.6,0.0,1.0,0.0,0.0,0,1,3.8671,0.8888
2023-05-12 00:00:00+00:00,19.98,0.4848469743195389,ranging,1,0,0,0,33.08046451994316,-0.03257760804552595,-0.024318069728537228,32.53511287323352,2.806891175393116,2.4266615331308254,0.5170538640556916,0.05772840331308999,1.0,0.0,0.0,0.0,1.0,32.53511287323352,2.286e-05,0.00012843,-0.00019306,0.0045171411015243,0.0,0.0,-44594.0,0.4929774953560196,0.4930918226174504,-0.0704524776032795,-242311.0,-69834.2,1.0,0.0,0.0,0.0,1,1,6.0561,1.3865
2023-05-12 04:00:00+00:00,20.09,0.4795007618681433,ranging,1,0,0,0,36.011831530812515,-0.026116872044597395,-0.03257760804552595,33.51876461440563,2.8323238637135755,2.38676337415701,0.598708140567274,0.061442161067215666,1.0,0.0,0.0,0.0,1.0,33.51876461440563,1.031e-05,5.922e-05,1.3619999999999964e-05,-0.1845075643187582,0.0,0.0,128593.0,0.5184562501345542,0.4952252009151336,1.6745723125049143,68806.0,-32431.8,1.0,0.0,0.0,0.0,1,1,5.774,1.344
2023-05-12 08:00:00+00:00,20.28,0.4673935645918473,ranging,1,0,0,0,40.83289857905433,-0.005603496997625912,-0.026116872044597395,33.89091184519518,2.7779582897803143,2.3047019950288328,0.5302708878595467,0.062463041103558714,1.0,0.0,0.0,0.0,1.0,33.89091184519518,1.031e-05,5.922e-05,1.3619999999999964e-05,-0.1845075643187582,0.0,0.0,-30782.0,0.4937420611880122,0.4961435874846409,0.0075098650948653,53217.0,-28900.0,0.0,1.0,0.0,0.0,1,1,4.9803,1.2005
2023-05-12 12:00:00+00:00,20.3,0.46829402426385824,ranging,1,0,0,0,41.333960432738785,0.011806223595959953,-0.005603496997625912,32.98147876659948,2.735168710535639,2.306867114600287,1.1074705913507292,0.0628369213165625,1.0,0.0,0.0,0.0,1.0,32.98147876659948,8.362e-05,0.00011679,0.0001505099999999,0.8764076622803175,0.0,0.0,-24897.0,0.4974716973697813,0.4960836868861079,0.395523698749707,72914.0,2625.4,0.0,1.0,0.0,0.0,1,1,4.8768,1.1745
2023-05-12 16:00:00+00:00,20.49,0.479844451102154,ranging,1,0,0,0,46.01153099418583,0.03718008146150459,0.011806223595959953,32.76673176034126,2.6132426090844247,2.3418470039148565,1.3006363685153062,0.06136272558364839,1.0,0.0,0.0,0.0,1.0,32.76673176034126,8.362e-05,0.00011679,0.0001505099999999,0.8764076622803175,0.0,0.0,-76639.0,0.4918853833560518,0.4971834927255922,-0.0347619677271084,-132318.0,-9663.8,0.0,1.0,0.0,0.0,0,1,3.9043,0.9262
2023-05-12 20:00:00+00:00,20.9,0.4841412760234287,ranging,1,0,0,0,54.45120067700712,0.08017071183398716,0.03718008146150459,31.447608660966203,2.3602150396996637,2.316465435518798,0.9699172364703982,0.06379373782294315,1.0,0.0,0.0,0.0,1.0,31.447608660966203,8.03e-06,0.00010196,0.0002153199999999,-0.2699831197126536,0.0,0.0,72403.0,0.5095261765590507,0.4971145165393257,1.4041671306150212,-29133.0,13735.6,1.0,0.0,0.0,0.0,0,1,1.866,0.4475
2023-05-13 00:00:00+00:00,21.15,0.47741689916461244,ranging,1,0,0,0,58.69157245985157,0.12155600255748666,0.08017071183398716,29.64583908419117,2.0840697761000184,2.2572903033787823,0.6647250417905061,0.06942917628646537,1.0,0.0,0.0,0.0,1.0,29.64583908419117,1.245e-05,0.0001041,0.0002706399999999,-0.1993481970164801,0.0,0.0,147116.0,0.5250121221642127,0.5006962458591717,2.502909662878293,142880.0,17440.2,1.0,0.0,0.0,0.0,0,-1,2.5059,0.6167
2023-05-13 04:00:00+00:00,21.22,0.4626014063671401,ranging,1,0,0,0,59.81950973411367,0.1480013819586617,0.12155600255748666,27.83112483426671,1.8358720811334865,2.1800254776962307,0.5289938803764876,0.07532977513931824,1.0,0.0,0.0,0.0,1.0,27.83112483426671,1.245e-05,0.0001041,0.0002706399999999,-0.1993481970164801,0.0,0.0,-22625.0,0.4952693748633084,0.5005568981971465,-0.05097565428365,196894.0,19071.6,0.0,1.0,0.0,0.0,0,-1,2.8275,0.7206
2023-05-13 08:00:00+00:00,21.08,0.44812987734091564,ranging,1,0,0,0,56.49685483907541,0.1499573694012588,0.1480013819586617,26.04755922230468,1.667198550691171,2.12585330806886,0.397040274019118,0.07834254583404064,0.0,0.0,0.0,0.0,1.0,26.04755922230468,6.953e-05,9.000999999999999e-05,0.0003120799999999,0.6339097505338469,0.0,0.0,-53144.0,0.4870036496600269,0.5008299644519226,-0.7239269880185694,71347.0,13422.2,1.0,0.0,0.0,0.0,0,-1,2.1822,0.5703
2023-05-13 12:00:00+00:00,20.87,0.4418348861022788,ranging,1,0,0,0,51.845009301143705,0.13165232466337093,0.1499573694012588,24.97932010639291,1.5752507934872237,2.1170813900444596,0.5837165532364321,0.07920065050193337,0.0,0.0,0.0,0.0,1.0,24.97932010639291,6.953e-05,9.000999999999999e-05,0.0003120799999999,0.6339097505338469,0.0,0.0,14218.0,0.5028292185164372,0.5014173429167454,0.6123836086983554,-61551.0,31593.6,0.0,1.0,0.0,0.0,0,1,1.9645,0.5155
2023-05-13 16:00:00+00:00,20.94,0.43456096566640173,ranging,1,0,0,0,53.22747776466161,0.11917652175949359,0.13165232466337093,23.98738378447483,1.4511982276255027,2.0752672667927494,0.39722494636555217,0.08028720479201357,0.0,0.0,0.0,0.0,1.0,23.98738378447483,6.953e-05,9.000999999999999e-05,0.0003120799999999,0.6339097505338469,0.0,0.0,92579.0,0.519033315858184,0.504022924966962,1.9557239198624248,53653.0,35628.8,1.0,0.0,0.0,0.0,0,1,1.6237,0.4347
2023-05-13 20:00:00+00:00,20.84,0.4178066109759447,ranging,1,0,0,0,50.97600662829844,0.09988774666048371,0.11917652175949359,23.066300056979475,1.3758434245019269,2.0048301870246865,0.39363808728033195,0.07808580720261132,0.0,0.0,0.0,0.0,1.0,23.066300056979475,0.0001,0.00018198,0.0004123699999999,1.0375570493987918,0.0,0.0,5061.0,0.5019725841593035,0.5023745583694369,0.4084528226205406,111858.0,7217.8,0.0,1.0,0.0,0.0,0,1,2.1113,0.5851
2023-05-14 00:00:00+00:00,20.94,0.41510613876337715,ranging,1,0,0,0,53.11189175191783,0.08987575042632602,0.09988774666048371,22.7111006621895,1.2661892082396338,1.9823597839702822,1.1538804403291052,0.0779109755768845,0.0,0.0,0.0,0.0,1.0,22.7111006621895,0.0001,0.00018198,0.0004123699999999,1.0375570493987918,0.0,0.0,-48206.0,0.4913667616562865,0.5021370284162644,-0.5354850013713073,49434.0,2101.6,0.0,1.0,0.0,0.0,0,1,1.6714,0.4684
2023-05-14 04:00:00+00:00,21.09,0.40616998599456444,ranging,1,0,0,0,56.19486775424203,0.0891891430258876,0.08987575042632602,21.750896204184066,1.1236715211943966,1.9258889805337336,0.48848714120367515,0.07967574938432956,0.0,0.0,0.0,0.0,1.0,21.750896204184066,7.69e-05,0.0002464299999999,0.0004097499999999,0.6584825734269506,0.0,0.0,93496.0,0.5254206412474755,0.5049319228040338,2.2189769444745235,50351.0,31429.6,1.0,0.0,0.0,0.0,0,-1,2.3234,0.6702
2023-05-14 08:00:00+00:00,20.97,0.3900149869949527,ranging,1,0,0,0,53.182218622006914,0.07694945244927873,0.0891891430258876,20.859277778893304,1.0412158945705894,1.8598711826178,0.19226719744595222,0.08106388617355725,0.0,0.0,0.0,0.0,1.0,20.859277778893304,7.69e-05,0.0002464299999999,0.0004097499999999,0.6584825734269506,0.0,0.0,-65463.0,0.4729484804982607,0.5030382325182546,-1.8983477147904004,-20173.0,15493.4,1.0,0.0,0.0,0.0,0,1,2.6228,0.7834
