time,open,high,low,close,volume,funding_rate_8h,funding_rate_24h_sum,funding_rate_3d_sum,funding_zscore,funding_extreme_long,funding_extreme_short,taker_buy_vol,taker_sell_vol,volume_delta,buy_ratio,buy_ratio_ma10,buy_ratio_zscore,cum_delta_3bar,delta_ma,n_trades,delta_price_agree,delta_price_diverge,funding_reversal_long,funding_reversal_short
2025-05-23 16:00:00+00:00,2568.53,2587.18,2545.91,2560.98,95376.1828,0.0001,0.00030000000000000003,0.0005596299999999999,1.0070166600611352,0.0,0.0,482359.748,476821.35,5538.398000000045,0.5028870450072193,0.4873516170309151,0.7019570800949707,-151362.1059999999,-43839.30919999998,913248.0,0,1,0,0
2025-05-23 20:00:00+00:00,2560.97,2562.4,2503.66,2526.5,90392.3935,-7.26e-06,0.00019273999999999984,0.0005406299999999998,-1.4650183344845873,0.0,0.0,475876.774,498682.422,-22805.648000000045,0.488299506026107,0.4876938976625106,-0.23338225898256984,-37382.299999999814,-56234.42799999999,1012689.0,1,0,0,0
2025-05-24 00:00:00+00:00,2526.49,2556.73,2515.08,2549.99,57804.475,-7.26e-06,0.00019273999999999984,0.0005406299999999998,-1.4650183344845873,0.0,0.0,271255.772,262300.58499999996,8955.187000000034,0.5083919785440772,0.4892351250098409,0.9924864144516,-8312.062999999966,-33042.513399999996,693927.0,1,0,0,0
2025-05-24 04:00:00+00:00,2550.0,2563.5,2535.08,2546.99,35663.2606,0.0001,0.00019273999999999984,0.0006039999999999999,1.0701994151333147,0.0,0.0,217186.189,252427.20799999998,-35241.01899999997,0.46247869074314335,0.4881459100606823,-1.745508531708866,-49091.47999999998,-12733.626399999961,489659.0,1,0,0,0
2025-05-24 08:00:00+00:00,2546.99,2575.85,2545.22,2563.31,43777.2332,4.033e-05,0.00013306999999999984,0.0005509499999999999,-0.32813953352427455,0.0,0.0,258113.453,244400.895,13712.55800000002,0.5136439467396063,0.49291388721477836,1.3009958071293801,-12573.273999999918,-5968.1047999999955,556421.0,1,0,0,0
2025-05-24 12:00:00+00:00,2563.32,2565.41,2543.51,2555.64,43615.7389,4.033e-05,0.00013306999999999984,0.0005509499999999999,-0.32813953352427455,0.0,0.0,232286.758,238119.687,-5832.929000000004,0.4938001178959187,0.4899373313652246,0.14570795703721884,-27361.389999999956,-8242.370200000005,492327.0,1,0,0,0
2025-05-24 16:00:00+00:00,2555.64,2567.38,2543.86,2554.47,29640.3749,4.033e-05,0.00013306999999999984,0.0005509499999999999,-0.32813953352427455,0.0,0.0,151556.732,157930.40800000002,-6373.676000000036,0.48970284193391683,0.48766045184587636,-0.06972943916197977,1505.9529999999795,-4955.975800000003,356314.0,1,0,0,0
2025-05-24 20:00:00+00:00,2554.48,2556.57,2517.65,2530.4,47043.1518,2.114e-05,0.00016146999999999985,0.0005656199999999999,-0.7528483169806203,0.0,0.0,203385.972,263564.289,-60178.31699999998,0.43556239065899144,0.4853313483889024,-2.779851384717604,-72384.92200000002,-18782.676600000006,497950.0,1,0,0,0
2025-05-25 00:00:00+00:00,2530.41,2539.5,2476.0,2512.78,94625.0126,2.114e-05,0.00016146999999999985,0.0005656199999999999,-0.7528483169806203,0.0,0.0,467478.795,505769.151,-38290.35600000003,0.48032857086553765,0.48709455079613295,-0.3855848282179972,-104842.34900000005,-19392.544000000016,928196.0,1,0,0,0
2025-05-25 04:00:00+00:00,2512.79,2518.75,2487.22,2494.39,34574.3928,6.041e-05,0.00012187999999999984,0.0006146199999999999,0.19953881265771964,0.0,0.0,183531.534,200522.75599999996,-16991.22199999995,0.4778791404725619,0.485297422888708,-0.4959745085235427,-115459.89499999996,-25533.30000000001,406661.0,1,0,0,0
2025-05-25 08:00:00+00:00,2494.4,2502.19,2463.0,2497.91,73532.6991,3.75e-05,0.00011904999999999983,0.0005521199999999999,-0.3039905792722043,0.0,0.0,387639.87,409063.814,-21423.944000000018,0.4865546347843924,0.4836641818664253,-0.0560060507334041,-76705.522,-28651.503000000015,719713.0,0,1,0,0
