time,close,atr,regime,regime_ranging,regime_trending_bull,regime_trending_bear,regime_high_volatility,rsi,macd_hist,macd_hist_prev,adx,ema_spread_pct,atr_pct,vol_ratio,bb_width,bb_squeeze,ema_bull,ema_bear,ema_bull_4h,ema_bear_4h,adx_4h,funding_rate_8h,funding_rate_24h_sum,funding_rate_3d_sum,funding_zscore,funding_extreme_long,funding_extreme_short,volume_delta,buy_ratio,buy_ratio_ma10,buy_ratio_zscore,cum_delta_3bar,delta_ma,delta_price_agree,delta_price_diverge,funding_reversal_long,funding_reversal_short,label_volatile,direction_if_volatile,max_excursion_pct,vol_magnitude
2025-11-04 12:00:00+00:00,103197.01,1531.2881723274666,trending_bear,0,0,1,0,27.94807626407501,-502.81550901307355,-423.0619085886557,32.99066013999473,1.6968138455462856,1.4838493599063254,2.1079967312178853,0.08983676017974553,0.0,0.0,1.0,0.0,1.0,32.99066013999473,5.808e-05,0.0002113699999999,0.00065855,-0.0769269361727771,0.0,0.0,-1831.6879999999944,0.4800412806161374,0.4875461941970456,-0.5060644696337749,-7095.445999999996,-1119.427199999999,1.0,0.0,0.0,0.0,1,-1,4.1209,1.8514
2025-11-04 16:00:00+00:00,100542.64,1671.1475885897908,trending_bear,0,0,1,0,22.57538341114478,-686.0035007180518,-502.81550901307355,35.79698280945199,2.061058059381404,1.6621282160382806,3.251423858238802,0.10915744000311915,0.0,0.0,1.0,0.0,1.0,35.79698280945199,6.339e-05,0.0002214699999999,0.00062412,0.0772036336043485,0.0,0.0,-4952.646999999997,0.4697646368482613,0.4896489463507928,-0.8101615439390317,-8537.312999999995,-2117.8815999999983,1.0,0.0,0.0,0.0,1,1,3.9653,1.5904
2025-11-04 20:00:00+00:00,101497.22,1762.4034751190911,trending_bear,0,0,1,0,27.94035890522087,-692.5408492144279,-686.0035007180518,38.598127000405924,2.2564375945954143,1.7364056622625634,2.615300462547725,0.11911690788637025,0.0,0.0,1.0,0.0,1.0,38.598127000405924,6.339e-05,0.0002214699999999,0.00062412,0.0772036336043485,0.0,0.0,337.8439999999973,0.5028113905170584,0.4882683414375252,0.2172084466051353,-6446.4909999999945,-2342.0498,1.0,0.0,0.0,0.0,1,1,2.9927,1.149
2025-11-05 00:00:00+00:00,102130.0,1872.619655467727,trending_bear,0,0,1,0,31.33690230496088,-606.9723817632248,-692.5408492144279,40.74432099215619,2.38490474294182,1.8335647267871604,2.1340935299168855,0.12427709175646394,0.0,0.0,1.0,0.0,1.0,40.74432099215619,7.132e-05,0.0001927899999999,0.00061344,0.2736358634556558,0.0,0.0,1042.322,0.5093873885155188,0.4910719815825303,0.4082916535620859,-3572.481,-1431.4293999999995,1.0,0.0,0.0,0.0,0,1,2.3546,0.8561
2025-11-05 04:00:00+00:00,101993.02,1801.0039657914608,trending_bear,0,0,1,0,30.996302755777855,-515.9002857855921,-606.9723817632248,42.616708272937515,2.510705919357286,1.7658109994109998,0.8713904498771712,0.12815608310177135,0.0,0.0,1.0,0.0,1.0,42.616708272937515,7.132e-05,0.0001927899999999,0.00061344,0.2736358634556558,0.0,0.0,-1742.2180000000008,0.4584955900292867,0.4874545866163631,-1.0782167195880132,-362.0520000000033,-1429.277399999999,1.0,0.0,0.0,0.0,0,1,2.4921,0.9409
2025-11-05 08:00:00+00:00,102070.61,1745.718682520642,trending_bear,0,0,1,0,31.45079211446645,-411.2835745986986,-515.9002857855921,44.43659735742986,2.601660110276664,1.7103049374552008,0.6521208305330114,0.13001257390723672,0.0,0.0,1.0,0.0,1.0,44.43659735742986,2.831e-05,0.0001630199999999,0.00056025,-1.1422497425202809,0.0,0.0,1099.6039999999994,0.526514990029667,0.4911055646365242,0.964996133652179,399.7079999999987,-843.0190000000002,1.0,0.0,0.0,0.0,0,1,2.4141,0.941
2025-11-05 12:00:00+00:00,103728.3,1755.424490912024,trending_bear,0,0,1,0,40.47182336822966,-201.88585281386236,-411.2835745986986,44.27132040678097,2.540425222556298,1.6923293748302286,1.136897806313319,0.124831973136773,0.0,0.0,1.0,0.0,1.0,44.27132040678097,2.831e-05,0.0001630199999999,0.00056025,-1.1422497425202809,0.0,0.0,2793.1029999999955,0.539541533883693,0.4949338822770487,1.3151289298878843,2150.488999999994,706.1309999999983,1.0,0.0,0.0,0.0,0,-1,2.0229,0.7969
2025-11-05 16:00:00+00:00,104008.09,1735.1691701325942,trending_bear,0,0,1,0,41.862492169986574,-25.264618399503206,-201.88585281386236,43.39845482138706,2.4920163071455828,1.6683021197029906,0.9577618031042773,0.11633140186670857,0.0,0.0,1.0,0.0,1.0,43.39845482138706,2.831e-05,0.0001630199999999,0.00056025,-1.1422497425202809,0.0,0.0,-493.9409999999989,0.4889095177538292,0.4904594878814792,-0.1692025637220653,3398.765999999996,539.7739999999991,0.0,1.0,0.0,0.0,1,-1,3.5643,1.4243
2025-11-05 20:00:00+00:00,103885.16,1699.0635151231236,trending_bear,0,0,1,0,41.40481176094079,95.91110535954863,-25.264618399503206,42.58269142253889,2.4560930878481373,1.6355209109011564,0.46463766684422475,0.10947629631384068,0.0,0.0,1.0,0.0,1.0,42.58269142253889,2.816e-05,0.0001277899999999,0.00053206,-1.0802028476746215,0.0,0.0,69.57999999999993,0.502688188660001,0.4949783477131297,0.3132814286206216,2368.741999999997,345.225599999999,0.0,1.0,0.0,0.0,1,-1,3.4502,1.4063
2025-11-06 00:00:00+00:00,103636.03,1664.6354069000438,trending_bear,0,0,1,0,40.43987277362113,167.71003554132244,95.91110535954863,42.12669176045324,2.4323973340154295,1.6062323179496973,0.6393836247605953,0.10055871773287732,0.0,0.0,1.0,0.0,1.0,42.12669176045324,2.816e-05,0.0001277899999999,0.00053206,-1.0802028476746215,0.0,0.0,-1309.8489999999983,0.4631461747875132,0.4941300691640966,-0.909810050314198,-1734.2099999999973,431.6993999999995,1.0,0.0,0.0,0.0,1,-1,3.2181,1.3357
