time,close,regime,rsi,macd_hist,macd_hist_prev,adx,ema_spread_pct,atr_pct,vol_ratio,bb_width,bb_squeeze,ema_bull,ema_bear,ema_bull_4h,ema_bear_4h,adx_4h,label_long,label_short,forward_return_pct,forward_bars_used
2023-03-31 12:00:00+00:00,1830.6,ranging,63.149558921231346,1.5585878449129442,-0.4170264558471004,21.982903598248956,0.9360780013991161,1.6790906180256624,2.0781087436120966,0.04653393545966511,1.0,1.0,0.0,1.0,0.0,21.982903598248956,0,1,-0.5463,10
2023-03-31 20:00:00+00:00,1821.52,ranging,59.785957176338215,2.417770819710018,2.532251159707899,23.66749206570217,1.0678657669849312,1.5783230579167133,0.7224219196544125,0.035290793185508304,1.0,1.0,0.0,1.0,0.0,23.66749206570217,0,1,-1.3165,10
2023-04-01 04:00:00+00:00,1823.46,trending_bull,59.888924272060166,1.9875052784021232,2.3984147462243897,25.153653988782278,1.145089682020414,1.5126604059213415,0.5847779096369012,0.034818399670715705,1.0,1.0,0.0,1.0,0.0,25.153653988782278,0,1,-1.5876,10
2023-04-01 12:00:00+00:00,1820.38,trending_bull,58.42878093215283,0.8360526455021304,1.5466612898706877,25.577911406981045,1.175638133511714,1.3848016950796014,0.6081020996592019,0.033818225543144106,1.0,1.0,0.0,1.0,0.0,25.577911406981045,0,1,-1.4014,10
2023-04-01 20:00:00+00:00,1820.79,ranging,58.00479667597863,-0.47042952619152345,-0.133376133750442,24.824404109305657,1.157098830851954,1.2980804063896516,0.39905972246833743,0.03455618238347028,1.0,1.0,0.0,1.0,0.0,24.824404109305657,0,1,-1.3005,10
2023-04-02 04:00:00+00:00,1820.6,ranging,57.61825209456058,-1.172808970785729,-0.9756746247852686,23.681079747567516,1.1345287821666394,1.214633430200141,0.46627550760650205,0.034280954663683326,1.0,1.0,0.0,1.0,0.0,23.681079747567516,0,1,-0.5542,10
2023-04-02 12:00:00+00:00,1797.54,ranging,46.91825523373069,-3.090485293706319,-1.5531060383996476,22.002242206146295,1.0431519681136514,1.2142079273952804,1.3492980337761251,0.032998766206436145,1.0,1.0,0.0,1.0,0.0,22.002242206146295,0,0,0.8156,7
2023-04-02 20:00:00+00:00,1794.51,ranging,46.83882384513879,-5.22072061130465,-5.004451200750609,21.474885817151357,0.8440797614986623,1.241278122508086,0.8235400888357204,0.035321646871270714,1.0,1.0,0.0,1.0,0.0,21.474885817151357,1,0,3.8144,9
2023-04-03 04:00:00+00:00,1794.87,ranging,48.03574545178511,-5.494709454740319,-6.195915483764685,22.211900244598482,0.672469454624967,1.2769276070932416,0.8240250319034275,0.03589513795120642,1.0,1.0,0.0,1.0,0.0,22.211900244598482,1,0,4.2064,7
2023-04-03 12:00:00+00:00,1797.11,ranging,48.77709331063664,-3.5801965373266382,-4.003766175128261,20.292125958105295,0.6192429811602479,1.3176379904011482,1.3468521036256735,0.03553744977372843,1.0,1.0,0.0,1.0,0.0,20.292125958105295,1,0,6.2795,5
2023-04-03 20:00:00+00:00,1810.51,ranging,52.772376764909104,-1.1179715377422026,-1.7745406468295268,18.575110364674053,0.638129390147334,1.5092571421952965,2.266847705050255,0.033114377936459084,1.0,1.0,0.0,1.0,0.0,18.575110364674053,1,0,4.7882,7
2023-04-04 04:00:00+00:00,1812.2,ranging,53.296027101453056,-0.3947810523959445,-0.8631391417236354,17.319095581900264,0.621331584485072,1.4328135102986919,0.998958486517614,0.031197012236049138,1.0,1.0,0.0,1.0,0.0,17.319095581900264,1,0,5.3245,2
2023-04-04 12:00:00+00:00,1862.96,ranging,65.84561740935543,5.212593897580488,3.2553026452689755,18.65352782633426,0.8858739961146167,1.5827019540342977,2.2718756677358574,0.04792563584056723,0.0,1.0,0.0,1.0,0.0,18.65352782633426,1,0,0.8728,10
2023-04-04 20:00:00+00:00,1870.37,ranging,67.36594596515776,6.995327039774727,6.49918836317281,20.644321801312127,1.114476818629964,1.524194391791265,0.6204969125317609,0.06123419023464062,0.0,1.0,0.0,1.0,0.0,20.644321801312127,0,0,0.2235,10
2023-04-05 04:00:00+00:00,1909.96,ranging,73.64995368766674,10.3842014730463,9.541877434726613,24.400935793113714,1.4743630873427065,1.537232913289754,0.5239498712191808,0.08745427853635485,0.0,1.0,0.0,1.0,0.0,24.400935793113714,0,1,-1.966,10
2023-04-05 12:00:00+00:00,1897.2,trending_bull,66.94831844471376,8.826438359334318,10.537887557113443,28.21125468071544,1.72281753823873,1.6263979258001753,1.9943829406054343,0.10142870107337937,0.0,1.0,0.0,1.0,0.0,28.21125468071544,0,1,-2.4462,10
2023-04-05 20:00:00+00:00,1908.69,trending_bull,69.01760000218783,6.6697638348523185,7.888606690175003,31.88681136790606,1.8876178085320845,1.545979025672025,0.3952075168019239,0.10884001581287063,0.0,1.0,0.0,1.0,0.0,31.88681136790606,0,1,-2.5321,10
2023-04-06 04:00:00+00:00,1879.22,trending_bull,57.20953992949505,1.7989756118140008,4.72933817757546,32.273038813124145,1.9104570099427467,1.5233966627279025,0.592414886042622,0.10248504423134765,0.0,1.0,0.0,1.0,0.0,32.273038813124145,0,1,-0.8248,10
2023-04-06 12:00:00+00:00,1874.55,trending_bull,55.28771278996518,-2.5726584193250943,-1.0203289173263812,29.701852906855983,1.7910823730943277,1.5208188020467184,0.9590371692874593,0.08829449221859385,0.0,1.0,0.0,1.0,0.0,29.701852906855983,0,0,-0.1206,10
2023-04-06 20:00:00+00:00,1872.41,trending_bull,54.465605759677665,-4.53873996664149,-3.826288503821356,27.48549359340613,1.674629970621351,1.4463565389444573,0.3668581837084062,0.07516608234638039,0.0,1.0,0.0,1.0,0.0,27.48549359340613,0,0,-0.2948,10
2023-04-07 04:00:00+00:00,1850.79,ranging,46.4233090576404,-6.325068485573524,-4.660082040122489,24.904119189703344,1.5287926021299771,1.466086968150069,0.7714447660052309,0.06367982203467987,1.0,1.0,0.0,1.0,0.0,24.904119189703344,0,0,-0.1064,10
2023-04-07 12:00:00+00:00,1860.36,ranging,50.08253767358442,-6.960469267464472,-7.292351103242346,21.84868966567625,1.3325333317744346,1.3934565107851542,0.755112761239099,0.0453953594141541,1.0,1.0,0.0,1.0,0.0,21.84868966567625,0,1,-1.3368,10
2023-04-07 20:00:00+00:00,1863.72,ranging,51.43144530473523,-6.0072270660313,-6.878393900649959,19.394759188724677,1.1936683660420266,1.3165541242901564,0.45858640184808724,0.04644822120581295,1.0,1.0,0.0,1.0,0.0,19.394759188724677,0,1,-1.4315,10
2023-04-08 04:00:00+00:00,1872.29,ranging,54.56586930819661,-3.8732477837129746,-4.9574379100088635,18.061634433514236,1.1298209418240839,1.2509081552434451,0.5194577525610912,0.04639519414539139,1.0,1.0,0.0,1.0,0.0,18.061634433514236,0,1,-0.7141,10
2023-04-08 12:00:00+00:00,1866.89,ranging,52.172438823055515,-3.004907473143416,-3.381565596552928,17.01943002279624,1.0547230721452159,1.1489604348723876,0.4735638537987449,0.04136828615683784,1.0,1.0,0.0,1.0,0.0,17.01943002279624,0,1,-0.3691,10
2023-04-08 20:00:00+00:00,1848.82,ranging,44.4915367355185,-4.017089047197622,-3.500112248643516,15.432585733843279,0.9003947534532446,1.124186668534073,0.5635698845557473,0.03768927212387007,1.0,1.0,0.0,1.0,0.0,15.432585733843279,1,0,0.675,10
2023-04-09 04:00:00+00:00,1835.49,ranging,39.702566106730195,-4.846167867831005,-3.9913416313379626,15.282594699833936,0.7223357413387784,1.1450142063264277,1.4165532064002626,0.0301585638452997,1.0,1.0,0.0,1.0,0.0,15.282594699833936,1,0,4.0703,9
2023-04-09 12:00:00+00:00,1837.04,ranging,40.82795987489006,-4.8649431386879165,-4.919434179742249,15.967738479403819,0.5436735815148837,1.1089292802589317,1.0377583690922918,0.027859494833912365,1.0,1.0,0.0,1.0,0.0,15.967738479403819,1,0,4.6107,7
2023-04-09 20:00:00+00:00,1858.92,ranging,51.44924699920927,-2.0601097604022267,-3.3481502827956744,14.716431266904506,0.5075215690223872,1.1362174476505358,1.1477353497628286,0.026272331276721437,1.0,1.0,0.0,1.0,0.0,14.716431266904506,1,0,2.9436,7
2023-04-10 04:00:00+00:00,1860.0,ranging,51.97375227922356,-0.46120656452095277,-1.200358044770166,13.361868467914988,0.48508236673141775,1.0875444647957109,1.0886520747400381,0.02424119370971032,1.0,1.0,0.0,1.0,0.0,13.361868467914988,1,0,1.6054,5
2023-04-10 12:00:00+00:00,1861.3,ranging,52.643137647948414,0.3630668948275142,-0.09252651951149127,12.086640820692274,0.46527389267533764,1.0512614265207545,1.491200067729414,0.02202921698809543,1.0,1.0,0.0,1.0,0.0,12.086640820692274,1,0,0.483,3
2023-04-10 20:00:00+00:00,1910.2,ranging,70.18030600142885,4.905507613428855,2.3883456906841296,14.43786509695524,0.6541612165651615,1.1993013845861327,1.651477727189065,0.03662898632929403,0.0,1.0,0.0,1.0,0.0,14.43786509695524,0,0,0.1042,10
2023-04-11 04:00:00+00:00,1921.74,ranging,72.26919557253139,7.903412205183942,7.048578659951433,18.053651273102613,0.9128861398594106,1.2059172095881137,0.9411201733761528,0.05460410536550289,0.0,1.0,0.0,1.0,0.0,18.053651273102613,0,0,-0.2264,10
2023-04-11 12:00:00+00:00,1913.64,ranging,67.39952492855421,6.808103426168675,7.584206100045414,20.551642280496132,1.059985312358618,1.1589027156436424,1.241770636468688,0.06292593676583491,0.0,1.0,0.0,1.0,0.0,20.551642280496132,0,0,0.4374,10
2023-04-11 20:00:00+00:00,1889.86,ranging,54.858737114665466,2.6886188393819346,4.648241667779134,19.70889625627526,1.042758401017077,1.163192517492298,1.0739130440283264,0.06418111311225191,0.0,1.0,0.0,1.0,0.0,19.70889625627526,0,0,5.6771,4
2023-04-12 04:00:00+00:00,1870.29,ranging,47.231029330298355,-2.084751522161758,-0.5001130215814182,18.56227865681195,0.8755568217641301,1.2301590053459222,0.7730762045330616,0.06237292299008912,0.0,1.0,0.0,1.0,0.0,18.56227865681195,1,0,7.5774,7
2023-04-12 12:00:00+00:00,1912.19,ranging,61.05090668366913,-0.8205715322190059,-2.9022627039025384,18.597284129860224,0.8607026065426645,1.319118554610383,3.6813939314292092,0.05977153978231967,0.0,1.0,0.0,1.0,0.0,18.597284129860224,1,0,10.1277,5
2023-04-12 20:00:00+00:00,1917.39,ranging,61.110155850688116,1.078498633656844,-0.24410583797108565,19.93331785610037,0.9377127949667019,1.3372943332803608,0.9685120715123033,0.053863834002767286,0.0,1.0,0.0,1.0,0.0,19.93331785610037,1,0,7.3511,3
2023-04-13 04:00:00+00:00,1922.01,ranging,61.69717257235014,2.143079577552804,1.454891737304008,21.525527831353838,1.0238930129598343,1.2914318282904753,0.8210933432495194,0.05228009750702223,0.0,1.0,0.0,1.0,0.0,21.525527831353838,1,0,9.2601,2
2023-04-13 12:00:00+00:00,1997.15,trending_bull,74.92682207216559,9.411277357712073,6.419762352644527,26.410720451354575,1.4239817509526473,1.4077905048404311,1.5467992530167949,0.07619472385517684,0.0,1.0,0.0,1.0,0.0,26.410720451354575,1,0,5.0307,3
2023-04-13 20:00:00+00:00,2012.01,trending_bull,76.75340346384365,12.214342228675726,11.570889777638268,31.213001126994367,1.8266068172857142,1.3677411235819958,0.5468394277606473,0.09327444011866311,0.0,1.0,0.0,1.0,0.0,31.213001126994367,1,0,4.2728,1
2023-04-14 04:00:00+00:00,2105.85,trending_bull,83.95496539331118,20.245414069109213,17.989013505817187,37.42832740571996,2.4938106230154977,1.5776667578893147,1.1182881412492707,0.1473417796727454,0.0,1.0,0.0,1.0,0.0,37.42832740571996,0,1,-0.7242,10
2023-04-14 12:00:00+00:00,2058.34,trending_bull,67.76697838788375,16.33558249310854,20.956727285772217,40.38301980614858,2.980773384581821,1.7122889908885983,1.8067390153694773,0.171769234335552,0.0,1.0,0.0,1.0,0.0,40.38301980614858,1,0,1.9268,10
2023-04-14 20:00:00+00:00,2099.99,trending_bull,72.17311590049255,12.485166021544224,14.304807603974147,40.690880490886805,3.252195111349501,1.7290216535881773,0.6914295648736577,0.18639080507328393,0.0,1.0,0.0,1.0,0.0,40.690880490886805,0,0,-0.2948,10
2023-04-15 04:00:00+00:00,2097.62,trending_bull,70.29637015553106,7.365788735775304,9.56993070627827,40.32439851502692,3.4498091654757737,1.6828130744772396,0.3076719859991992,0.1870656808539555,0.0,1.0,0.0,1.0,0.0,40.32439851502692,1,0,1.0035,10
2023-04-15 12:00:00+00:00,2097.98,trending_bull,69.9368344526959,3.1438521671403095,5.312347953638842,40.24872957503565,3.5748184212433234,1.5624103220404733,0.4394005513454875,0.17089316634759064,0.0,1.0,0.0,1.0,0.0,40.24872957503565,0,1,-0.3766,10
2023-04-15 20:00:00+00:00,2090.6,trending_bull,67.12639925301542,-1.0276840823802758,1.2797015082153251,39.2580569163749,3.6124032441230214,1.5057415595377015,0.4139561054816316,0.1498619542888785,0.0,1.0,0.0,1.0,0.0,39.2580569163749,0,0,-0.916,10
2023-04-16 04:00:00+00:00,2098.0,trending_bull,67.68318448287229,-4.059302533386983,-3.174960393302122,37.71852244162448,3.555858089062544,1.4229286843603461,0.3169505429753126,0.122144554827529,1.0,1.0,0.0,1.0,0.0,37.71852244162448,0,1,-1.1439,10
2023-04-16 12:00:00+00:00,2093.8,trending_bull,65.12196991676373,-6.2301434438977665,-5.592337394302611,35.93801861088032,3.4697000940369462,1.3599759059891425,0.49186688894814184,0.07765187290197749,1.0,1.0,0.0,1.0,0.0,35.93801861088032,0,0,0.3095,9
2023-04-16 20:00:00+00:00,2118.67,trending_bull,69.45948824765753,-4.751945655606036,-5.3983025289395385,36.315487040455736,3.4419175668706496,1.4419771873663207,0.7925964278416019,0.056406907099006684,1.0,1.0,0.0,1.0,0.0,36.315487040455736,0,1,-1.0936,10
2023-04-17 04:00:00+00:00,2090.08,trending_bull,59.53098705085087,-7.119636019378589,-5.890118409344716,34.28355990044318,3.332452591533861,1.4605252720460307,0.5273856196367277,0.02517227601525492,1.0,1.0,0.0,1.0,0.0,34.28355990044318,1,0,0.6421,10
2023-04-17 12:00:00+00:00,2071.45,trending_bull,53.714299671427675,-10.000181324738577,-8.75713378765984,30.20705099140267,3.0979556081241757,1.4673367360265157,1.6013209436039864,0.02748707050506063,1.0,1.0,0.0,1.0,0.0,30.20705099140267,0,0,0.1188,10
2023-04-17 20:00:00+00:00,2074.0,trending_bull,54.10634473937514,-10.297449159007797,-10.158820683450884,26.63553051997973,2.8620585030333734,1.3799224146166322,0.5116740173033777,0.023227475287524512,1.0,1.0,0.0,1.0,0.0,26.63553051997973,0,0,-4.3679,9
2023-04-18 04:00:00+00:00,2100.28,ranging,61.12530944501322,-7.867914709969419,-9.765470461995406,23.956347178733587,2.687276659882287,1.3929558805609616,1.1547429543498196,0.023889680923270692,1.0,1.0,0.0,1.0,0.0,23.956347178733587,0,1,-7.9299,7
2023-04-18 12:00:00+00:00,2095.5,ranging,57.163785081034874,-5.21205147436287,-5.391902382348935,22.479522158163903,2.6261974245637245,1.4133686779818606,1.4070601998347878,0.026180439984920464,1.0,1.0,0.0,1.0,0.0,22.479522158163903,0,1,-7.0002,5
2023-04-18 20:00:00+00:00,2103.5,ranging,58.16067197775125,-4.903405852782395,-5.969884691296482,19.773670449222188,2.4654218886813353,1.4252962189745901,0.7044217631110749,0.026831792332962023,1.0,1.0,0.0,1.0,0.0,19.773670449222188,0,1,-7.4918,3
2023-04-19 04:00:00+00:00,2073.91,ranging,49.67136887084139,-6.009523278494026,-4.941200044889147,17.941887812160605,2.294854117290717,1.3955319209914088,1.0280053750744993,0.027774721368345117,1.0,1.0,0.0,1.0,0.0,17.941887812160605,0,1,-6.3132,1
2023-04-19 12:00:00+00:00,1983.41,ranging,33.49640030552789,-15.826844201102931,-12.435281335485147,21.3978093622614,1.6787479536393142,1.7686070378753411,1.8531696341890789,0.07013598340607176,0.0,1.0,0.0,1.0,0.0,21.3978093622614,0,1,-2.7715,10
2023-04-19 20:00:00+00:00,1933.73,trending_bull,27.393469892950804,-20.545390229456036,-17.41164588669077,25.160621155512434,0.9930159292877785,1.8952704959541131,1.4466207133989903,0.1022303713788115,0.0,1.0,0.0,1.0,0.0,25.160621155512434,0,1,-1.5421,10
2023-04-20 04:00:00+00:00,1948.81,trending_bull,31.606403490728425,-19.319388465093372,-20.431767553670277,28.52936951729825,0.3912229450152249,1.7890093350737843,0.7547047337301204,0.11866570410396841,0.0,1.0,0.0,1.0,0.0,28.52936951729825,0,1,-5.1329,9
2023-04-20 12:00:00+00:00,1945.91,ranging,32.24582476153039,-15.898129077253873,-18.10200041253843,30.400619406484473,0.09589627261638038,1.8030969999613768,1.6754518872867763,0.13155661142959313,0.0,0.0,0.0,0.0,1.0,30.400619406484473,0,1,-4.8877,7
2023-04-20 20:00:00+00:00,1942.98,ranging,34.3748593357413,-12.015147337146615,-14.696441237999977,31.964070259065963,0.5027947463974795,1.814746844947222,0.6312865068058247,0.14241063934961015,0.0,0.0,0.0,0.0,1.0,31.964070259065963,0,1,-3.9203,5
2023-04-21 04:00:00+00:00,1928.44,ranging,32.43105195354903,-8.01032754220082,-9.314167841860979,33.78006523642834,0.805737035874786,1.8382518432749506,1.4540413405667374,0.14667349468730081,0.0,0.0,0.0,0.0,1.0,33.78006523642834,0,1,-2.8147,10
2023-04-21 12:00:00+00:00,1903.91,ranging,28.882564656671253,-7.260551834095036,-7.763743716949939,36.17646891002326,1.1997950245398352,1.8406615403516802,1.1355451153037794,0.14797957137106063,0.0,0.0,0.0,0.0,1.0,36.17646891002326,0,1,-1.5552,10
2023-04-21 20:00:00+00:00,1848.78,ranging,23.95271603962097,-10.792578682602489,-10.187161992563489,39.97633551939338,1.8579414938603667,2.0086818183744715,0.8676124302083429,0.14976897854697613,0.0,0.0,0.0,0.0,1.0,39.97633551939338,1,0,0.5696,10
2023-04-22 04:00:00+00:00,1850.8,ranging,26.378349007810094,-8.528045790816975,-9.57598883960059,42.493360430444476,2.2490043934092396,1.85591619646404,0.5603238780868184,0.1347762972028546,0.0,0.0,0.0,0.0,1.0,42.493360430444476,1,0,0.6051,10
2023-04-22 12:00:00+00:00,1866.81,ranging,31.83544570390676,-4.298605379067666,-6.9690885260587905,43.799746425575414,2.4650051238682726,1.7335753009806534,0.5933825165759513,0.09911986742593516,1.0,0.0,0.0,0.0,1.0,43.799746425575414,0,1,-1.1313,10
2023-04-22 20:00:00+00:00,1874.16,ranging,34.31041892948517,0.6069352019317122,-1.6672627207098074,42.66693420226051,2.5244355512771888,1.6227575112518533,0.4511616115392382,0.09112975385490261,1.0,0.0,0.0,0.0,1.0,42.66693420226051,0,1,-2.1338,10
2023-04-23 04:00:00+00:00,1874.3,ranging,36.563694642389784,3.3532895083456253,1.6126014100551416,42.37009393690399,2.567295850208561,1.5623327122986705,0.43903090335651074,0.0850824336771437,1.0,0.0,0.0,0.0,1.0,42.37009393690399,0,1,-1.7318,10
2023-04-23 12:00:00+00:00,1859.31,ranging,33.517129946589705,4.659444853134389,4.6676343679506545,42.227978996650336,2.596720769993204,1.5222548386936616,0.7551485118672024,0.07854519148080039,1.0,0.0,0.0,0.0,1.0,42.227978996650336,0,1,-2.3493,10
2023-04-23 20:00:00+00:00,1862.0,ranging,36.998385731105216,4.663354916868769,3.9601828848064855,43.049144928002306,2.628275000253614,1.5556184809460587,0.5773307882289843,0.07120103551288881,1.0,0.0,0.0,0.0,1.0,43.049144928002306,0,1,-2.5247,10
2023-04-24 04:00:00+00:00,1845.69,ranging,34.44353208391863,4.796055632912086,5.598807378453124,41.84514295204838,2.6339331292109924,1.6545963849677583,0.9107709913990761,0.0603850553277586,1.0,0.0,0.0,0.0,1.0,41.84514295204838,1,0,1.1058,10
2023-04-24 12:00:00+00:00,1834.17,ranging,33.6833019425049,3.7974050472059275,4.977146799177476,40.262421804442674,2.669587010490472,1.7036688014790289,1.3524467161470095,0.040221917996492815,1.0,0.0,0.0,0.0,1.0,40.262421804442674,1,0,1.5086,10
2023-04-24 20:00:00+00:00,1841.84,ranging,37.13284866996569,3.284362394193014,2.9825809083009034,39.18014360613252,2.675678508182182,1.6821196681199393,0.4879010888601351,0.028721252523418315,1.0,0.0,0.0,0.0,1.0,39.18014360613252,1,0,6.0847,10
2023-04-25 04:00:00+00:00,1815.63,ranging,31.820109726793714,1.7824184183114333,2.851058319400323,38.048099920453765,2.773322880518398,1.6566353027587295,0.9885084104946056,0.036186907458393806,1.0,0.0,0.0,0.0,1.0,38.048099920453765,1,0,2.7748,7
2023-04-25 12:00:00+00:00,1814.99,ranging,33.58871637632734,1.5442787015648562,1.9629613025792665,37.94773555483387,2.793580261844796,1.6409024223340956,1.4040742452369064,0.04248185629588102,1.0,0.0,0.0,0.0,1.0,37.94773555483387,1,0,3.8628,5
2023-04-25 20:00:00+00:00,1866.1,ranging,50.08638687691895,5.70919219119839,2.919734932844868,34.804330009319614,2.509802789848756,1.6567194908008378,1.4319496960652316,0.04285479731910078,1.0,0.0,0.0,0.0,1.0,34.804330009319614,1,0,1.8268,4
2023-04-26 04:00:00+00:00,1861.84,ranging,48.939876288655995,7.931881739488571,7.200104887300093,30.319559300402492,2.2705018492501767,1.5902145651761492,0.6574647199722218,0.04049497579636377,1.0,0.0,0.0,0.0,1.0,30.319559300402492,1,0,2.5158,2
2023-04-26 12:00:00+00:00,1953.91,ranging,67.73500444731282,15.927080837875362,11.558416183891357,29.848584636495417,1.5644190053689937,1.689726845821805,2.2521169001537613,0.0706735529892112,0.0,0.0,0.0,0.0,1.0,29.848584636495417,0,1,-1.7826,1
2023-04-26 20:00:00+00:00,1866.01,ranging,49.22409112659163,8.267974933738712,9.99757897278325,27.459067577729808,1.627752103029045,2.4059822410641387,2.0066523582564013,0.07134729464334066,0.0,0.0,0.0,0.0,1.0,27.459067577729808,1,0,1.1141,10
2023-04-27 04:00:00+00:00,1885.1,ranging,51.687966086713864,8.123564189010413,8.931817778175695,23.94273621293126,1.344686474899819,2.514339600233755,1.0375318475134558,0.07563076229834381,0.0,0.0,0.0,0.0,1.0,23.94273621293126,0,0,0.3098,10
