time,close,regime,funding_rate_8h,funding_rate_24h_sum,funding_rate_3d_sum,funding_zscore,funding_extreme_long,funding_extreme_short,taker_buy_vol,taker_sell_vol,volume_delta,buy_ratio,buy_ratio_ma10,buy_ratio_zscore,cum_delta_3bar,delta_ma,n_trades,delta_price_agree,delta_price_diverge,funding_reversal_long,funding_reversal_short,ema20,ema50,ema200,rsi,macd,macd_sig,macd_hist,atr,atr_pct,bb_upper,bb_lower,bb_mid,bb_width,vol_ratio,adx,ema_bull,ema_bear,ema_spread_pct,macd_hist_prev,bb_squeeze,ema_bull_4h,ema_bear_4h,adx_4h,label_long,label_short,forward_return_pct,forward_bars_used
2023-06-07 08:00:00+00:00,26896.14,ranging,0.0001,0.00011241,0.00051478,0.7059435049476908,0.0,0.0,76094.457,75055.47200000001,1038.984999999986,0.5034369351241971,0.4997858559011083,0.3174931979089833,-3182.191000000013,4184.623,1176183.0,1.0,0.0,0.0,0.0,26639.569600484618,26822.6859150294,27368.66477569351,54.01930554640682,-62.46104148541053,-171.40783235450252,108.94679086909198,403.84578541245435,1.5015009046370758,27831.031239682456,25347.58276031754,26589.306999999997,0.09340027099483353,1.362758220276738,22.48677928113253,0.0,1.0,0.6808274887949819,103.16719611623964,0.0,0.0,1.0,22.48677928113253,0,1,-1.5335,10
2023-06-07 16:00:00+00:00,26482.42,ranging,4.005e-05,0.00024005,0.00045483,-0.646520991923295,0.0,0.0,40867.524,39852.181,1015.3429999999936,0.5062893131237285,0.4990446398654843,0.4243404657009159,-7114.182000000001,-2267.0716,798606.0,1.0,0.0,0.0,0.0,26599.610035770853,26791.51429526551,27349.80657860545,46.94257666434678,-81.31849815803434,-138.68259767918516,57.36409952115082,416.76315170767725,1.5737351484784143,27691.473412732656,25335.43458726734,26513.453999999998,0.0888620104142307,0.770406863230665,20.174690131993366,0.0,1.0,0.724647745540848,73.5368391801187,0.0,0.0,1.0,20.174690131993366,1,0,0.4825,10
2023-06-08 00:00:00+00:00,26344.17,ranging,4.005e-05,0.00024005,0.00045483,-0.646520991923295,0.0,0.0,22386.473,23498.429,-1111.9559999999983,0.4878832039349239,0.499516783546148,-0.2881223303472131,-1579.1940000000031,-1941.7437999999995,474000.0,0.0,1.0,0.0,0.0,26552.855516810152,26756.93444172722,27329.84589439258,44.75504353941697,-101.13355857201168,-123.90208382451166,22.768525252499984,402.3507277479463,1.5272856489612174,27511.124161853277,25344.923838146726,26428.024,0.08196603437723793,0.5075306849778487,18.777235082353045,0.0,1.0,0.7746644700404933,36.353530166194105,0.0,0.0,1.0,18.777235082353045,0,0,0.2391,10
2023-06-08 08:00:00+00:00,26432.0,ranging,3.09e-05,0.00012599,0.00034539,-0.7787745033375221,0.0,0.0,15960.156,15704.811,255.3450000000012,0.5040319795690928,0.4951524166556861,0.2941219217921272,-412.2600000000021,-175.8996000000014,362198.0,0.0,1.0,0.0,0.0,26532.02508292169,26732.427225908134,27312.192220089622,46.61781441504931,-95.6995541354845,-114.14064051564797,18.44108638016347,372.2065968847088,1.408166604436701,27386.377027073493,25361.460972926503,26373.918999999998,0.07677721517787756,0.32123035083178886,17.2046160486486,0.0,1.0,0.7581800203784966,20.60468685529139,1.0,0.0,1.0,17.2046160486486,0,1,-0.4121,10
2023-06-08 16:00:00+00:00,26539.9,ranging,4.011e-05,0.00012605,0.00030694,-0.5188117483727159,0.0,0.0,26495.278,30340.099,-3844.821000000004,0.4661758115900242,0.4935953610297059,-1.3250626108388024,1455.7019999999975,157.61939999999885,590345.0,1.0,0.0,0.0,0.0,26549.117222074216,26724.47220661493,27298.69044201305,48.90346540440222,-62.83051249007258,-96.74950079363008,33.9189883035575,377.48976976283575,1.4223481240051234,27345.62483070375,25368.03316929624,26356.828999999994,0.07503147140376544,0.5312420772467026,15.850966141396295,0.0,1.0,0.6607220997091707,35.64557058451419,1.0,0.0,1.0,15.850966141396295,0,1,-3.0464,10
2023-06-09 00:00:00+00:00,26483.7,ranging,6.588e-05,0.00013689,0.00044439,0.0906341568519176,0.0,0.0,28130.75,31018.763,-2888.012999999999,0.4755871785453246,0.4913291948303298,-0.8234655274168345,-7668.710000000003,-473.6374000000004,568471.0,1.0,0.0,0.0,0.0,26538.53491421495,26706.520164583795,27282.69929888267,47.757944475932106,-58.4959448097361,-83.23764440568723,24.741699595951133,359.564444336323,1.3576820623112442,27334.779852671934,25513.357147328068,26424.0685,0.06893044140207998,0.6209036318887953,14.467340757560507,0.0,1.0,0.6342967575106397,29.305725955820236,1.0,0.0,1.0,14.467340757560507,0,1,-2.7704,10
2023-06-09 08:00:00+00:00,26610.19,ranging,7.916e-05,0.00018515,0.00055402,0.417259242104672,0.0,0.0,25942.079,23506.453,2435.626000000004,0.5246278898633432,0.4965013375364132,1.4876379927704348,273.1770000000033,-901.504,520008.0,1.0,0.0,0.0,0.0,26541.47261685169,26694.713739010265,27268.232381749283,50.90843091674126,-43.70725480465626,-70.93879386522983,27.231539060573567,333.96821986142146,1.2550388398633059,27284.830070437183,25727.765929562815,26506.298,0.05874317646599725,0.5846754270116414,12.895433465045569,0.0,1.0,0.5758738368969756,21.96386310125601,1.0,0.0,1.0,12.895433465045569,0,1,-3.3171,5
2023-06-09 16:00:00+00:00,26407.15,ranging,4.404e-05,0.0001890799999999,0.00055518,-0.4269930186838359,0.0,0.0,23499.038,22212.777,1286.2609999999986,0.5140692400859602,0.4990324790576675,1.0142679168241933,1783.367000000013,-75.81639999999751,509079.0,0.0,1.0,0.0,0.0,26523.156405177913,26675.247692181336,27251.87342168891,45.96230947994096,-49.93838914919252,-62.48347945024738,12.545090301054863,320.3448936560217,1.21309907981748,27140.975637522606,26019.175362477392,26580.0755,0.04220455562833793,0.5243485002731864,11.80367163989353,0.0,1.0,0.5759473741142934,21.27616735887493,1.0,0.0,1.0,11.80367163989353,0,1,-2.3141,6
2023-06-10 00:00:00+00:00,26323.07,ranging,8.702e-05,0.00021022,0.0005422,0.5566989628730235,0.0,0.0,24939.241,28873.274,-3934.032999999996,0.4634468580403648,0.4958134967101766,-1.4233980248219391,-2175.2379999999976,-335.62639999999664,541131.0,1.0,0.0,0.0,0.0,26500.193157073078,26653.99778121007,27235.006111044346,44.122017345249475,-58.48378452887846,-59.384742052497025,0.9009575236185654,302.17365830544725,1.1479423118407057,27033.131895368988,26092.483104631017,26562.807500000003,0.03541225040831753,0.7357561521713873,10.753718110405533,0.0,1.0,0.5842959204112289,11.49399206738289,1.0,0.0,1.0,10.753718110405533,0,1,-1.11,4
2023-06-10 08:00:00+00:00,25731.4,ranging,2.417e-05,0.00015523,0.00046637,-0.9559955744550472,0.0,0.0,22818.764,22243.601,575.1630000000005,0.5063818554574311,0.4946138209431529,0.5859943828298683,-18824.27899999998,-3413.0967999999966,484897.0,1.0,0.0,0.0,0.0,26353.809409758236,26580.030100993998,27204.44131638987,34.42099293846904,-159.61696910708997,-89.05690253618138,-70.56006657090859,333.26136864092126,1.2951544363731522,27010.440019412745,25839.514980587257,26424.9775,0.04431129747699666,0.97134676183398,14.553456923759146,0.0,1.0,0.8791620014292323,-48.12857536382879,1.0,0.0,1.0,14.553456923759146,0,0,0.2328,10
2023-06-10 16:00:00+00:00,25750.0,ranging,3.854e-05,0.00014973,0.00046486,-0.5653884404850846,0.0,0.0,92920.204,95255.472,-2335.268000000011,0.4937949791130284,0.4981758913675994,-0.1405270563474731,-1754.1500000000087,-4230.718399999998,1444918.0,0.0,1.0,0.0,0.0,26233.831285539054,26511.639628022524,27174.447240671157,36.482615142907115,-215.04452386675257,-131.58574538857843,-83.45877847817414,354.72082296079446,1.3775565940225027,26972.726230156728,25645.90776984327,26309.317,0.050431505322369535,1.9955132734111563,16.00099682715758,0.0,1.0,1.0788673494503667,-86.65659293141407,1.0,0.0,1.0,16.00099682715758,1,0,0.9275,10
2023-06-11 00:00:00+00:00,25727.51,ranging,3.854e-05,0.00014973,0.00046486,-0.5653884404850846,0.0,0.0,15954.404,17088.699999999997,-1134.2959999999966,0.4828361161227468,0.4934310135633207,-0.7194665077327184,-2993.3210000000054,-482.44060000000064,371674.0,1.0,0.0,0.0,0.0,26151.77889813968,26455.629122215338,27146.915813415973,37.05513507520748,-228.95591099475132,-165.0715689125958,-63.88434208215551,334.69331163456263,1.3009160685762542,26976.950443282745,25515.361556717246,26246.155999999995,0.05568773143638422,0.6252528879424606,15.550991328747235,0.0,1.0,1.1810323815855364,-70.05895201391382,1.0,0.0,1.0,15.550991328747235,1,0,0.3759,10
2023-06-11 08:00:00+00:00,25796.06,ranging,3.197e-05,0.00011501,0.0004553899999999,-0.7041938933711646,0.0,0.0,13406.111,12352.587,1053.5240000000013,0.5204498690112366,0.494813938091584,1.200898327811963,-390.9549999999963,-449.996000000001,303346.0,1.0,0.0,0.0,0.0,26082.5334290894,26402.85043538602,27119.627697014577,39.26743527129242,-229.00473514284386,-188.71388362361228,-40.29085151923158,312.3770391134748,1.210948645310465,26971.59195610875,25406.108043891247,26188.85,0.059776733694585436,0.5792465549710747,15.510049409047362,0.0,1.0,1.2417284123878611,-54.27840732483429,0.0,0.0,1.0,15.510049409047362,1,0,1.0381,10
2023-06-11 16:00:00+00:00,26030.89,ranging,5.925e-05,0.0001357199999999,0.0004745299999999,0.003275608150747,0.0,0.0,44967.0,40833.03599999999,4133.964000000007,0.5240906891927178,0.4977232444399146,1.5823481322194255,4139.2300000000105,538.9502000000026,798882.0,1.0,0.0,0.0,0.0,26049.07852131808,26363.717014748876,27095.31535084464,47.02400169517809,-200.35524405402248,-197.15091383531666,-3.2043302187058202,304.523314337639,1.169853640569489,26921.145888477447,25347.110111522554,26134.128,0.06022912939566353,1.2238932328103522,14.646176593592694,0.0,1.0,1.2087120088125958,-30.543790628111623,0.0,0.0,1.0,14.646176593592694,1,0,0.6182,10
2023-06-12 00:00:00+00:00,25791.29,ranging,8.66e-05,0.00017782,0.00049525,0.6539844385262714,0.0,0.0,32644.249,34451.52900000001,-1807.2800000000095,0.4865320885019024,0.4973003453402809,-0.4909565147610467,-173.96400000000358,-33.73960000000007,706005.0,1.0,0.0,0.0,0.0,26013.88305259825,26324.759720266076,27070.81633347686,41.39305742799356,-182.78181995917475,-192.44223011216803,9.660410152993279,323.66301083194395,1.254931454890174,26778.584887430152,25335.197112569855,26056.891000000003,0.05539370659608783,1.0071644740922332,13.192807969882953,0.0,1.0,1.2053552484882604,9.174324739601417,0.0,0.0,1.0,13.192807969882953,1,0,0.4325,10
2023-06-12 08:00:00+00:00,25988.83,ranging,3.065e-05,0.0001765,0.00044674,-0.6939474731810666,0.0,0.0,31779.168,28786.502,2992.6660000000047,0.5247059596632878,0.4995764052669448,1.5714274702370603,695.4899999999943,465.7612000000001,631520.0,1.0,0.0,0.0,0.0,25993.323995437568,26291.92648533597,27047.56053865046,47.56520484670175,-156.50149851365495,-182.8622533969143,26.360754883259347,313.1131572989721,1.2047989744015875,26661.477088469197,25333.254911530814,25997.366000000005,0.051090644219046334,0.8709262361811619,12.18572663895296,0.0,1.0,1.1489647279173525,11.95915197775571,1.0,0.0,1.0,12.18572663895296,0,0,-0.0145,10
2023-06-12 16:00:00+00:00,25824.23,ranging,3.065e-05,0.0001765,0.00044674,-0.6939474731810666,0.0,0.0,30210.412,30198.438,11.97400000000198,0.5000991079949378,0.4999443501526356,0.1970425504560804,2066.701000000008,-46.09500000000044,651033.0,0.0,1.0,0.0,0.0,25962.68381485932,26255.97873559849,27023.340711643203,43.44163219503841,-145.6565265580939,-170.3823508073536,24.725824249259688,309.6059876710523,1.1988972669119362,26472.7965343841,25376.459465615917,25924.628000000008,0.042289404066594094,0.7660300023998697,11.237049424452946,0.0,1.0,1.1357353955536027,25.193786108983204,1.0,0.0,1.0,11.237049424452946,1,0,0.5866,10
2023-06-13 00:00:00+00:00,26063.85,ranging,0.0001,0.00016689,0.0004519199999999,1.0719879667157015,0.0,0.0,36521.127,33869.905000000006,2651.2219999999943,0.5188321006573677,0.5000961342986021,1.1637952694189455,2570.448999999997,925.0352000000006,697551.0,1.0,0.0,0.0,0.0,25967.364574068513,26235.22732186543,27002.7783679063,50.98055366586315,-109.02128638376962,-152.1388643848885,43.117578001118886,302.2298056959585,1.1595746817755568,26306.042050661257,25451.665949338756,25878.854000000007,0.03301444883619916,0.9923477065296072,10.90107425802726,0.0,1.0,1.027717500664394,29.856367688741614,1.0,0.0,1.0,10.90107425802726,0,1,-0.7261,10
2023-06-13 08:00:00+00:00,26191.81,ranging,6.18e-05,0.00019804,0.00048955,0.1523117620810347,0.0,0.0,35445.096,31753.501,3691.595000000001,0.5274677981744172,0.5020355759205751,1.5521345967439135,6194.879000000001,1222.8212000000008,678368.0,1.0,0.0,0.0,0.0,25997.921975598034,26227.446974163362,26985.558622990953,54.784074063783144,-61.37184896189865,-123.74569772312323,62.37384876122458,286.26962838069875,1.0929738280046273,26153.818758850193,25550.37424114982,25852.096500000007,0.023342188812437287,1.0587337985625505,11.915952396753394,0.0,1.0,0.8763235475720391,51.19881788583652,1.0,0.0,1.0,11.915952396753394,0,1,-4.3008,9
2023-06-13 16:00:00+00:00,25902.84,ranging,6.503e-05,0.00022683,0.0005160399999999,0.2265256225282965,0.0,0.0,24796.614,24423.847,372.7669999999998,0.5037867077270974,0.504009160174298,0.2958466917816559,-1204.2119999999925,259.81440000000146,553471.0,1.0,0.0,0.0,0.0,25968.325698845554,26197.08757591935,26962.707498058582,46.865126619944796,-71.94361335466601,-105.45525969656467,33.511646341898654,311.70279181805125,1.203353731938472,26150.668602692265,25581.513397307735,25866.091,0.02200391258905367,0.7469885233726362,10.544404833496781,0.0,1.0,0.8831536506182226,39.65010576433566,1.0,0.0,1.0,10.544404833496781,0,1,-3.4277,7
2023-06-14 00:00:00+00:00,25985.07,ranging,2.438e-05,0.00015121,0.00049592,-0.7808051222961977,0.0,0.0,16524.553,16744.475,-219.92199999999863,0.4966947937282688,0.5040189015252161,-0.2297994696762641,1299.931000000004,-55.40959999999759,384175.0,0.0,1.0,0.0,0.0,25966.984166175163,26178.87001529503,26942.848178773245,49.26788119627082,-58.06744063152655,-89.8030216206464,31.735580989119853,289.10363172066684,1.1125759204060903,26152.3000793786,25633.933920621395,25893.117,0.020019457632589617,0.5983882463750603,9.546722644495322,0.0,1.0,0.8154138092368663,30.87337131455324,1.0,0.0,1.0,9.546722644495322,0,1,-2.038,5
2023-06-14 08:00:00+00:00,25975.71,ranging,2.716e-05,0.00011657,0.00049111,-0.6594896778239907,0.0,0.0,15442.204,13518.509,1923.695,0.5332121484716208,0.5072776511084343,1.893553912253236,1161.1569999999992,536.2020000000005,309043.0,1.0,0.0,0.0,0.0,25961.846857118442,26160.30983726389,26922.929103428116,49.244396148256186,-50.147291072513326,-76.70055355399863,26.553262481485305,270.66695796322824,1.042000230073512,26155.936932372093,25660.768067627894,25908.352499999994,0.019112325445787406,0.5890733590000693,8.34739695922525,0.0,1.0,0.7640329374844678,25.856609785105874,1.0,0.0,1.0,8.34739695922525,0,1,-1.5937,3
2023-06-14 16:00:00+00:00,25874.59,ranging,3.661e-05,8.815000000000001e-05,0.00046847,-0.3722225933333741,0.0,0.0,52057.948,52945.749,-887.8010000000068,0.4957725250378565,0.5044541478458967,-0.2342773017707858,452.37699999999313,-62.03220000000147,965936.0,1.0,0.0,0.0,0.0,25955.6825292965,26142.56578211096,26903.27534231472,46.06724826267893,-45.765965048907674,-65.11328459034925,19.34731954144158,268.48380559074275,1.0376350140842532,26155.200574726,25693.899425274005,25924.550000000003,0.01779398868840455,1.522988047222477,8.082312545320214,0.0,1.0,0.7222655617517395,27.001756313156008,1.0,0.0,1.0,8.082312545320214,0,1,-1.5462,1
2023-06-15 00:00:00+00:00,25065.35,ranging,-3.265e-05,3.112000000000002e-05,0.0003492199999999,-1.982498953066666,0.0,0.0,19826.486,21932.902,-2106.415999999997,0.4747791322995442,0.4946335826973058,-1.2695383979707875,-24524.75400000001,-4636.915200000003,405809.0,1.0,0.0,0.0,0.0,25799.62107273478,26062.11800955341,26867.504772926543,29.591504929565353,-158.7326890360564,-90.53281852769831,-68.19987050835809,314.3550670654874,1.2541419412275807,26398.97741393567,25291.292586064348,25845.13500000001,0.04285854292776103,0.6741049096725812,13.265289902478553,0.0,1.0,1.0472502351598207,-33.478265241038144,0.0,0.0,1.0,13.265289902478553,1,0,5.2546,10
2023-06-15 08:00:00+00:00,25014.97,ranging,6.193e-05,6.589000000000001e-05,0.0003805,0.4285613916060815,0.0,0.0,33809.764,34827.024,-1017.2599999999948,0.4925895425059809,0.4948285240635597,-0.3507835859303492,-3270.581999999995,-5137.784000000002,629888.0,0.0,1.0,0.0,0.0,25654.59489173981,25980.424713932232,26830.51476083919,29.56756826172921,-234.6385336141102,-137.5072635795117,-97.13127003459851,302.17350170442535,1.207970673978123,26517.503714619943,25000.959285380068,25759.231500000005,0.058873822739619226,1.3499386806597227,18.4211693533724,0.0,1.0,1.3025393282199549,-90.76651017265482,0.0,0.0,1.0,18.4211693533724,1,0,4.9858,8
2023-06-15 16:00:00+00:00,25455.49,ranging,6.687e-05,9.615e-05,0.00041113,0.5697865792190061,0.0,0.0,58639.207,54216.747,4422.460000000006,0.5195933836153651,0.4943995393647478,1.1333376468094218,2400.36500000002,29.408600000003936,975536.0,1.0,0.0,0.0,0.0,25575.776498680432,25921.389780142752,26798.405537585528,44.675032195156376,-238.02418905857485,-177.26793205975753,-60.75625699881732,315.08557034718325,1.2377902383618749,26525.549328388443,24855.276671611573,25690.413000000008,0.06501540698379601,1.3890837655922088,20.41409676273399,0.0,1.0,1.3577160819230731,-98.28641692216596,0.0,0.0,1.0,20.41409676273399,1,0,4.1338,6
2023-06-16 00:00:00+00:00,25561.74,ranging,3.971e-05,0.00016851,0.0003508399999999,-0.2790692092867295,0.0,0.0,20976.366,22073.539,-1097.1729999999952,0.4872569637493974,0.4912827744598208,-0.6893355630777791,4633.095000000001,522.2000000000029,411270.0,1.0,0.0,0.0,0.0,25576.396861731602,25895.11970862082,26774.27975035085,47.423787046618365,-182.2036717024348,-182.91629851369282,0.7126268112580192,319.2864356564998,1.249079427521365,26498.232434534213,24833.73056546579,25665.9815,0.06485245339510425,0.5532075242071239,18.601032861833648,0.0,1.0,1.246874613736065,-23.306092626999174,0.0,0.0,1.0,18.601032861833648,1,0,3.5739,7
2023-06-16 08:00:00+00:00,25474.51,ranging,7.81e-06,0.00011439,0.00029685,-1.441991725411713,0.0,0.0,21439.248,21760.894,-321.64600000000064,0.4962772576071625,0.4901297273188412,-0.1106753555398365,-2960.438999999991,553.9658000000011,472951.0,1.0,0.0,0.0,0.0,25563.299471848317,25865.1324184539,26749.158075137842,45.26207008206174,-151.3348908143198,-173.43618899143354,22.101298177113733,297.1065184997372,1.1662894340253738,26423.610296483108,24812.600703516895,25618.1055,0.0628855866397361,0.723267011770104,16.916601289768305,0.0,1.0,1.1848429924877215,15.819139911923514,0.0,0.0,1.0,16.916601289768305,1,0,4.2157,2
2023-06-16 16:00:00+00:00,26382.43,ranging,2.36e-06,4.988000000000002e-05,0.0002341799999999,-1.5177203891689437,0.0,0.0,114513.03,102424.547,12088.483000000007,0.5278616622513489,0.5023660414750901,1.5637561655788552,18324.456000000013,3137.1326000000045,1748256.0,1.0,0.0,0.0,0.0,25665.155440674018,25884.472040256755,26736.55280249335,64.58159246684559,-35.22286989234635,-135.83616768055032,100.61329778820397,357.1560287064059,1.3537647165420543,26433.95097638778,24797.931023612233,25615.941000000006,0.06386725956214072,2.5426120907126593,16.60936600804524,0.0,1.0,0.8312979493653037,49.78678745532895,0.0,0.0,1.0,16.60936600804524,1,0,0.4456,10
2023-06-17 00:00:00+00:00,26262.16,ranging,9.868e-05,0.00010885,0.00030848,1.6559130939245337,0.0,0.0,18328.15,18332.905,-4.754999999997381,0.4999351491657837,0.5037796913020386,-0.0532900489377215,12512.991000000007,3749.792800000003,384974.0,1.0,0.0,0.0,0.0,25780.59372808009,25916.635020629168,26727.975194959014,61.23870989022422,59.47933016062598,-71.56391776806126,131.04324792868724,333.3413206703196,1.2692837172202118,26578.543646691658,24747.816353308343,25663.18,0.07133672808214898,0.460758268840711,15.308631791171829,0.0,1.0,0.518012579883293,126.04575172126901,0.0,0.0,1.0,15.308631791171829,1,0,1.4768,10
