entry_time,exit_time,symbol,direction,strategy,regime,vol_score,entry_price,exit_price,qty,stop_loss,trail_stop,pnl,pnl_pct,exit_reason,commission
2025-07-13 12:00:00+00:00,2025-07-14 00:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,66.2,162.3317,162.3492,15.245532,162.642,0.0,0.2675,0.011,breakeven,8.8934
2025-07-14 12:00:00+00:00,2025-07-16 20:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,64.6,164.2551,175.1445,7.8389115,164.6149,175.4603,85.3608,6.63,trail_stop_partial,7.7116
2025-07-21 08:00:00+00:00,2025-07-21 12:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,68.7,191.7445,191.874,9.983536,192.22,0.0,1.2929,0.068,breakeven,6.8791
2025-07-22 12:00:00+00:00,2025-07-23 12:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,63.4,202.1933,190.3247,8.198032,190.6679,0.0,-97.2992,-5.87,stop_loss,5.9566
2025-08-09 08:00:00+00:00,2025-08-11 20:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,60.4,181.1154,173.1625,12.376153,173.4748,0.0,-98.4259,-4.391,stop_loss,8.0549
2025-08-25 00:00:00+00:00,2025-08-25 08:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,63.2,209.6166,196.5863,7.280948,196.9408,0.0,-94.8729,-6.216,stop_loss,5.4845
2025-09-12 00:00:00+00:00,2025-09-13 00:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,60.7,235.5132,243.0406,6.33418,235.954,243.4788,47.6796,3.196,trail_stop_partial,8.9346
2025-09-14 00:00:00+00:00,2025-09-15 04:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,63.8,247.3344,237.4741,9.947021,237.9023,0.0,-98.0808,-3.987,stop_loss,8.841
2025-09-28 12:00:00+00:00,2025-09-29 12:00:00+00:00,SOL/USDT,short,vol_model_regime=trending_bear,trending_bear,60.9,203.0538,212.4572,10.215551,212.0755,0.0,-96.0612,-4.631,stop_loss,7.481
2025-10-05 00:00:00+00:00,2025-10-07 12:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,64.6,231.3256,221.1226,9.315419,221.5213,0.0,-95.0457,-4.411,stop_loss,7.7437
2025-11-03 04:00:00+00:00,2025-11-03 12:00:00+00:00,SOL/USDT,short,vol_model_regime=trending_bear,trending_bear,63.9,176.1823,176.0407,9.785436,175.7244,0.0,1.3856,0.08,breakeven,6.2177
2025-11-17 08:00:00+00:00,2025-11-17 20:00:00+00:00,SOL/USDT,short,vol_model_regime=trending_bear,trending_bear,60.5,141.6446,129.634,6.9281306,141.2572,129.4011,83.211,8.479,trail_stop_partial,5.8986
2026-01-06 12:00:00+00:00,2026-01-07 12:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,68.6,141.8549,135.938,16.226679,136.1831,0.0,-96.0121,-4.171,stop_loss,8.2717
2026-01-13 16:00:00+00:00,2026-01-13 20:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,63.2,144.4996,144.5201,16.214443,144.7807,0.0,0.3323,0.014,breakeven,8.4196
2026-01-14 16:00:00+00:00,2026-01-15 16:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,60.9,147.0642,140.8064,15.147301,141.0603,0.0,-94.7887,-4.255,stop_loss,8.005
2026-01-22 12:00:00+00:00,2026-01-25 20:00:00+00:00,SOL/USDT,short,vol_model_regime=trending_bear,trending_bear,61.8,127.1807,117.9902,10.153984,126.9152,117.7782,93.3203,7.226,trail_stop_partial,7.7623
2026-01-25 20:00:00+00:00,2026-01-26 04:00:00+00:00,SOL/USDT,short,vol_model_regime=trending_bear,trending_bear,67.8,118.6361,123.6113,19.28443,123.3892,0.0,-95.9437,-4.194,stop_loss,8.251
2026-01-29 16:00:00+00:00,2026-01-30 00:00:00+00:00,SOL/USDT,short,vol_model_regime=trending_bear,trending_bear,64.1,116.6297,116.5659,16.47675,116.3565,0.0,1.0507,0.055,breakeven,6.9305
2026-03-29 20:00:00+00:00,2026-03-30 08:00:00+00:00,SOL/USDT,short,vol_model_regime=trending_bear,trending_bear,61.3,81.2934,84.7375,27.529875,84.585205,0.0,-94.8144,-4.237,stop_loss,8.0713
2026-04-01 08:00:00+00:00,2026-04-02 04:00:00+00:00,SOL/USDT,short,vol_model_regime=trending_bear,trending_bear,61.0,83.2199,79.028,15.132242,83.0426,78.886,63.433,5.037,trail_stop_partial,7.5695
2026-04-19 04:00:00+00:00,2026-04-22 04:00:00+00:00,SOL/USDT,long,vol_model_regime=trending_bull,trending_bull,60.9,85.0328,87.9428,17.946129,85.1852,88.1014,52.2236,3.422,trail_stop_partial,9.1396
